Rank	Ligand	SMILES	Binding Affinity (kcal/mol)	CNNscore	CNNaffinity
14574	Z2056875512	CCC=1ON=C(C)C1NC(=O)[C@@H]2CN(C[C@H]2C)C=3C=CC=CN3	-6.59	0.763505	7.629277
14575	Z3024747207	CN1C=CN=C1C2(CNC(=O)C=3C=CC(=CC3)N4C=CC=N4)NC(=O)NC2=O	-6.59	0.766394	7.680952
14576	Z106504750	NC(=O)CNC(C=1C=CC=CC1)C=2C=CC(=CC2)OC(F)F	-6.59	0.905173	6.605859
14577	Z1478282205	CCC1=NN=C(COC2=CC=CC=3CC(C)(C)OC23)O1	-6.59	0.521615	6.832930
14578	Z2064498362	CNC=1N=C(C)C=C(N1)C(=O)N(C)C[C@@H]2C[C@@H](CN2C)OC	-6.59	0.596395	6.865152
14579	Z2282672492	CCC(NC(=O)C1=CNN=C1C=2C=NN(C)C2)C(F)F	-6.59	0.920384	7.239054
14580	Z3026367243	C#CCCC1(CCC(=O)N2CCCC2C=3C=CC=C(C3)N(C)C)N=N1	-6.59	0.703717	7.847992
14581	Z1892385369	CCCC1(COC)CCCN1C(=O)NC=2C=CC3=C(C2)OC(=O)N3C	-6.59	0.627783	7.071936
14582	Z1460016161	CC=1C=CC(=NC1)NC(=O)C2CCCN(C2)C(C)C(=O)O	-6.59	0.562856	6.583367
14583	Z2500231220	CC=1ON=C(CO)C1C(=O)N2CC(C)OC3(CCCC3)C2	-6.59	0.559519	6.820486
14584	Z4490537903	CC(C)C(C(=O)N1CCC2=C(N=CC=C2C1)N(C)C)C(C)C	-6.59	0.763872	7.516640
14585	Z990779986	CCC1=NOC(=N1)C(C)N(CC)CC=2C=NN(C)C2	-6.59	0.882767	7.234779
14586	Z1760184654	CC(=O)N(CC1CCCN1C(=O)CC=2C=COC2)C3CC3	-6.59	0.797298	7.543024
14587	Z1101796471	CC=1C=CC(=CC1)C(C)(C)C(=O)NC=2C=NN(C2)CC3CCCO3	-6.59	0.703814	7.456310
14588	Z1941454186	CC(C)NC(=O)NC1(CCCCC1)C(=O)NC(C)CN2C=NC=N2	-6.59	0.631935	7.280847
14589	Z1590255929	CC(C)CCN1CCC(CNC(=O)N2CCC3(CC2)NC(=O)N(C)C3=O)CC1	-6.59	0.626518	7.529272
14590	Z1622886501	CC(C)C1=NC=2CN(CCC2N1C)C(=O)NC=3C=CC=CC3N4CCCC4	-6.59	0.822672	7.905281
14591	Z1464471280	O=C(C=1C(O)=CC(Cl)=CC1Cl)N2CCC3OCCCC3C2	-6.59	0.807483	7.377395
14592	Z1639921474	CCC(NC(=O)C=1C=CC(Br)=C(C1)[N+]([O-])=O)(C(N)=O)C(C)C	-6.59	0.931079	7.692434
14593	Z351726176	O=C(O)C1CC2CCCCC2N1C(=O)C3CCOCC3	-6.59	0.648976	6.803931
14594	Z1991757689	CC(C)C(C(=O)NC=1C=CC=2OC(=CC2C1)C(=O)O)N3CCCS3(=O)=O	-6.59	0.613069	7.123277
14595	Z4408621949	CC(C)(C)C=1C=C2C(=NC=CN2N1)NC=3C=CC=4NC(=CC4C3)C(N)=O	-6.59	0.953553	8.147001
14596	Z437642308	COCC(=O)N1CCN(CC1)C(=O)CN2C(=O)CN(C)C2=O	-6.59	0.136152	5.778807
14597	Z2394372602	CO[C@@H]1C[C@@H](C2=NC(=CN2)C=3C=CC=NC3)N(C1)C(=O)C=4C=C(C)ON4	-6.58	0.438632	6.977363
14598	Z1268673796	CC1CCC(O)(CN2CCC3(C2)NC(=O)N(C)C3=O)CC1	-6.58	0.754770	7.107688
14599	Z2004921804	CC1CN(CC(=O)N1C)C(=O)C2=CC=3C=CC(Cl)=CC3N2	-6.58	0.480273	7.042824
14600	Z2362324992	CC1(CCN(C1)C(=O)NC=2C=CC=C(C2)S(=O)(=O)C3CCCCC3)C(=O)O	-6.58	0.782282	7.519247
14601	Z919803534	CC=1C=CC=C(C1)CN(CC(C)C)C(=O)C2=CC(=CN2)S(=O)(=O)N(C)C	-6.58	0.754094	7.798697
14602	Z1493709167	CNS(=O)(=O)C1CCN(C1)C(=O)C2=C(C)NC=3C=CC=CC23	-6.58	0.793536	7.198445
14603	Z2755270929	COC=1C=CC=CC1CN(C(=O)C=2C=NC=C(C2)C(=O)O)C3CC3	-6.58	0.717290	7.319703
14604	Z246348052	CC(NC1=NC(=CC(=N1)N(C)C)C(F)(F)F)C=2C=CC=NC2	-6.58	0.887879	7.486867
14605	Z2298566244	CC1(C)CCC(O1)C(=O)N2CCCC3(CCOC3)C2	-6.58	0.608154	6.429317
14606	Z1098497997	COC=1C=CC=C2CC(COC12)NC(=O)CCN3C=NC4=CC=CC=C4C3=O	-6.58	0.758078	7.673238
14607	Z3084536580	CC=1C=NC(=NC1C=2C=CC=CC2)NC(=O)C(C)(C)C(F)(F)F	-6.58	0.869332	7.675567
14608	Z1722762862	CC=1C=CC=C(N1)N2CCC(C)C(C2)N3C=CN=C3	-6.58	0.500810	7.129742
14609	Z3655470487	CN(C)C=1C=CC=NC1C(=O)N2CCC=3ON=C(C(=O)O)C3C2	-6.58	0.542446	7.018712
14610	Z1250611097	CCOC1CC(NCC2=CC=CC(=C2)OC)C31CCCC3	-6.58	0.808451	7.159378
14611	Z4126818393	CN(CC1CCC1)C(=O)C=2NN=CC2C=3C=CN=CC3	-6.58	0.864575	7.471810
14612	Z2409631367	ClC=1C=NC=CC1N2C[C@H]3CCC[C@]3(C2)C4=NC(=NO4)C5=CC=CN=C5	-6.58	0.523577	7.831676
14613	Z2058767306	CO[C@H]1C[C@@H](CN(C)C(=O)C=2C=CNC2C)N(C)C1	-6.58	0.918183	7.072722
14614	Z2938643889	CCC1CN(CC(CC)O1)C2=NN=NN2CC3CCCCO3	-6.58	0.352945	7.134711
14615	Z2361648332	CC(C)(C)C1=CC=C(S1)S(=O)(=O)NCC(O)C(=O)O	-6.58	0.776672	6.944907
14616	Z1444599106	CC1=NC(C)=C(S1)C(=O)N(CCC(=O)O)CC2CCCO2	-6.58	0.703440	7.061753
14617	Z2381844306	CC1=NOC(=N1)[C@H]2CN(C[C@@H](C)O2)S(=O)(=O)C3=CC=CC(F)=C3	-6.58	0.560731	6.839156
14618	Z2358661218	O=C(O)C=1C=CN=C(C1)C(=O)NC(CN2CCCC2=O)C=3C=CC=CC3	-6.58	0.735334	7.117403
14619	Z332680744	CCC1=C(C=NN1C=2C=CC(=O)NN2)C(=O)N3CCN(CC3)C4=CC=CC(Cl)=C4	-6.58	0.597062	7.733656
14620	Z2054619401	COC[C@@H]1CN(CC2=C(C)OC=3C=CC=CC23)C[C@H]1C=4C=NN(C)C4	-6.58	0.810137	7.737130
14621	Z2796391852	CCC=1C=C(C(=O)NC(C)C=2C=CC(=CC2)NC(=O)C3CC3)N(C)N1	-6.58	0.775442	7.012408
14622	Z2677922600	CCO[C@H]1CC(NCC2=CC=CC=C2OC)[C@]31CCCO3 |&1:3,16,r|	-6.58	0.774218	6.945252
14623	Z1647694636	CC=1C=CC(=CN1)C2CCN(CC2)C(=O)C=3C=NN(C3)C(C)(C)C	-6.57	0.730957	7.474587
14624	Z2996173607	CC1=NC(=NN1C)NS(=O)(=O)C=2C=C(F)C=CC2OC(C)C	-6.57	0.549338	7.151688
14625	Z1536255286	CC1(C)C(=O)NCCN1C(=O)C2=CN=C(S2)C3CCCO3	-6.57	0.859306	7.252066
14626	Z1900677035	CN1C=C(C=N1)[C@@H]2NC(=O)CC[C@H]2NC3=NC=4C=CC=CC4N3C	-6.57	0.956159	7.401999
14627	Z1540626529	O=C(NC=1C=CC=C(C1)C=2C=NNC2)C(C3CC3)C4CC4	-6.57	0.966921	7.152203
14628	Z4527184304	CN1C=NC=C1CC(=O)N2CCCC3CN(C)CCC32	-6.57	0.522741	7.072365
14629	Z2054563991	COCC=1C=CC=C(C1)CC(=O)N(C)C[C@@H]2C[C@@H](CN2C)OC	-6.57	0.762493	6.879754
14630	Z2441509726	O=C(NC1CNCCC1(F)F)C=2SC=NC2C3CC3	-6.57	0.861158	7.122062
14631	Z8213412754	O=C(O)C(F)(F)F.CC(=O)NC1CCCN(C1)C(=O)C2CCCNC2	-6.57	0.474746	6.407795
14632	Z64778943	CCN(C=1C=CC(=CC1)C2=CSC(=N2)NC=3C=CC=4OCCOC4C3)S(C)(=O)=O	-6.57	0.744024	7.822319
14633	Z1863831744	CN(C)C(=O)C=1C=C(C=CN1)N2CCCC(C2)C3=NOC(=N3)C4CC4	-6.57	0.792123	7.599551
14634	Z2936872437	O=C(O)C1C[C@H]2C[C@@H](NS(=O)(=O)N3CCCCC3)[C@H]2C1 |&1:5,7,18,r|	-6.57	0.495901	6.789125
14635	Z1682123226	COC=1C=CC(=CC1S(=O)(=O)N[C@@H](C)C(N)=O)CC(=O)O	-6.57	0.951712	6.926357
14636	Z1000825674	CC1=C(N=NN1C=2C=CC(C)=CC2)C(=O)NCC3CCN(C)CC3	-6.57	0.169510	7.292540
14637	Z2964264232	COC1=CC=C2N=C(O)C(=CC2=C1)C(=O)N3C[C@H]4CC[C@H]4C3	-6.57	0.827123	7.352843
14638	Z2045660186	CN1C=C(C=N1)C2CCCCN2CCOC3CCCCO3	-6.57	0.654766	6.582590
14639	Z4128425376	CN1CC2CCC1C(CNC(=O)C=3NN=CC3C=4C=CN=CC4)C2	-6.57	0.940553	7.867077
14640	Z1958179643	CC=1C=C(N=C(N1)C2CC2)N(C)C[C@@H]3C[C@H](F)CN3C=4C=CN=CN4	-6.57	0.805985	7.643147
14641	Z3686131694	CN1C(=O)C=C(N2CC[C@H](C2)NC(C3=NC=CN3)C=4C=CC=CC4)N(C)C1=O	-6.57	0.522689	7.779195
14642	Z2052462269	O=C1C[C@@H](NCC=2C=CC=C3C=CNC23)[C@H](C=4C=CC=NC4)N1C5CC5	-6.57	0.888645	7.683998
14643	Z2437124170	O=C(O)C=1N=CC=CC1S(=O)(=O)NC2CCC=3C=CC=CC3C2	-6.57	0.695838	7.077812
14644	Z1610705110	C[C@@H]1CN(C[C@H](C)O1)C(=O)C=2C=CC(=CC2)C3(C)NC(=O)NC3=O	-6.57	0.610537	7.016186
14645	Z1593306068	CCC(CC)N1N=C(C)C=C1C(=O)N(C)CC2=NN=CN2	-6.57	0.864878	7.708657
14646	Z2120540392	O=C(NC1CCCC1CC=2C=CC=CC2)C(=O)N(CCO)C3CCC=4C=CC=CC43	-6.57	0.622749	7.394572
14647	Z2482893293	CC1=NOC(C)=C1S(=O)(=O)N2CCN(CC=3C=CSC3C(=O)O)CC2	-6.57	0.534061	7.338932
14648	Z1528640388	COCC1=NC(C)=C(S1)C(=O)N(C)C=2C=NN(C)C2	-6.57	0.485534	6.829639
14649	Z2145957664	CC1=NC=2C=CC=CC2N1C3CCN(CC3)C(=O)N[C@@H]4CCCOC4	-6.57	0.549607	7.333806
14650	Z1635517204	O=C(C=1C=CC(O)=NC1)N2CCC3=C(C2)N=CN3C=4C=CC(F)=CC4	-6.57	0.335750	7.245522
14651	Z4114465140	C=CCC1(CCOC1)NC(=O)C2=CC=3SC(=CC3N2)C(=O)O	-6.57	0.786461	7.080407
14652	Z3350490989	FC=1C=CC=C(C1CNC2CCCC32CCNCC3)N4C=CC=N4	-6.57	0.840561	7.527122
14653	Z1146654212	CC1CN(CC(C)(C)O1)C(=O)NC=2C=C(F)C=CC2N3C=CC=N3	-6.57	0.873768	7.471036
14654	Z2755766860	CCC(O)CN1CCN(CC1)C=2C=CC=C(F)C2C(N)=O	-6.57	0.599598	6.830255
14655	Z2219199070	COCCN1N=NC=2CN(CCC21)C3CCC(C#N)C3	-6.57	0.639566	7.103917
14656	Z2276515554	CCOC1CC(O)(CNC(=O)C2=NN(C)C=3CCCCC23)C1	-6.57	0.867423	7.265924
14657	Z1612594040	CC1CC(CCO1)N2C(=O)NC3(CCCCC3)C2=O	-6.57	0.834421	7.004231
14658	Z1104754534	COC=1C=C(C=CC1NC(C)=O)NC(=O)N2CCCC2C3CC3	-6.56	0.585807	7.134953
14659	Z4626403905	CCCC(=O)NC=1C=C(N=CN1)N2CCN(CC2)C(=O)OC(C)(C)C	-6.56	0.279607	7.059886
14660	Z2700717481	COC=1C=CC(=CN1)C(NC(=O)NCC2CC=CC2)C3CC3	-6.56	0.889109	7.314186
14661	Z1840587906	COC1(CC(=O)N2CCCC2C3=NN=CN3C)CCC1	-6.56	0.851387	7.228492
14662	Z2951992528	CC=1C=CC(Cl)=CC1NC(=O)C(C)N2CCN3C=CN=C23	-6.56	0.774793	7.215707
14663	Z46442850	CC=1C=C(C=CC1Br)NC(=O)CN2CCCCC2C(N)=O	-6.56	0.764803	7.169400
14664	Z1844087549	C[C@H](C=1C=CC=CC1)N(CC(N)=O)CC2=CN(N=N2)C(C)(C)C	-6.56	0.917936	7.946068
14665	Z30941964	COC=1C=CC(OC)=C(C1)NC(=O)C=2C=CC=CC2S(C)(=O)=O	-6.56	0.609741	6.590860
14666	Z228671926	NC(=O)NC(C(=O)NC=1C=CC=CC1)C=2C=CC=CC2	-6.56	0.908817	6.411574
14667	Z1262260638	CCN(C(=O)CN1C=CC(=O)C=2SC=CC21)C3CCS(=O)(=O)C3	-6.56	0.651849	7.431867
14668	Z1451998583	CCNC1=NC(=CS1)C(=O)N2CCN(CC2)C(=O)CC=3C=CC(C)=CC3	-6.56	0.268390	7.036898
14669	Z2465953150	CC=1C(C(=O)O)=C(N=C2C=CC=CC12)NC(C)CCO	-6.56	0.959493	7.327649
14670	Z442311254	CC1=CN2C(CNCC(C=3C=CC=CC3)N(C)C)=C(C)N=C2S1	-6.56	0.713552	7.421260
14671	Z4522000669	CC=1N=C(O)C=CC1C(=O)N2CCC(NC(=O)C3(F)CC3)C(C)(C)C2	-6.56	0.649532	7.453288
14672	Z2446491706	CNC1CCCN(C1)C(=O)C2=CNC=C2C3=CC=C(Cl)S3	-6.56	0.644447	7.272212
14673	Z1130941177	O=C(C=1C=CC=CC1CCC=2C=CC=CC2)N3CCCC(C3)C4=NN=C5CCCN45	-6.56	0.692005	7.971307
14674	Z4071683457	O=C(O)C1(CC=CC1)C(=O)NCC2=NN=C(C3CC3)N2C=4C=CC=CC4	-6.56	0.571024	7.563265
14675	Z2304289744	COC1(CCCC1)C(=O)N2CC3(CCC3)C4COCC42	-6.56	0.602985	6.770263
14676	Z1255633956	CC1CN(CCN1S(=O)(=O)C2CC2)S(=O)(=O)C3CC3	-6.56	0.432949	6.592536
14677	Z2614075846	ClC=1C=CC(CN2C=C(N=N2)C3CC3)=C(C1)N4C=NC=N4	-6.56	0.774097	7.556131
14678	Z2683051305	CC=1C=CC=C(C1)NC(=O)N2CCS(=O)(=O)CC2C3CC3	-6.56	0.591286	6.934493
14679	Z2437857825	COCC(C)(CC(=O)O)NS(=O)(=O)C=1C=CC=CC1	-6.56	0.951410	6.490231
14680	Z3193057614	CC1COC(CO)CN1C(=O)C=2C=CC(=CC2)C=3C=NNC3	-6.56	0.699907	6.889770
14681	Z1863622079	COC(=O)CSC1=NC=NC=2C(=CC(=CC12)OC)OC	-6.56	0.691965	6.738281
14682	Z3000697672	CCC1=C(C=NN1C)C(=O)N2CCN(C)C=3N=C(C=CC32)OC	-6.56	0.616746	7.384321
14683	Z226766410	CC1=NN=C(N1)SCC(=O)N2C=3C=CC=CC3NC(=O)C2(C)C	-6.56	0.888480	7.773230
14684	Z4359046101	O=C(N[C@H]1[C@@H]2CN(C[C@H]12)C(=O)C3CCN(C3)C=4C=CC=CC4)C=5C=CC(F)=CC5	-6.56	0.613616	7.604981
14685	Z2386296609	CC1=NOC(=N1)[C@H]2CN(C[C@@H](C)O2)C(=O)C=3OC=NC3C4CC4	-6.56	0.485918	6.682158
14686	Z2997607705	CCN1N=C(C=C1C(=O)N(C)C=2C=CN=C(C)C2)C3CC3	-6.56	0.526444	7.424311
14687	Z1514091612	COC=1C=CC=CC1CN(CC2CCCO2)C=3N=CN=C4NC=CC34	-6.55	0.646515	7.770305
14688	Z744980106	CCOC=1C(Cl)=CC(=CC1OC)CNC(=O)N2CCC=3SC=CC3C2	-6.55	0.684653	7.529854
14689	Z2370249760	CS(=O)(=O)C1(CCCC1)C2=NOC(=N2)C3=CN=C4C=CC=CC4=C3	-6.55	0.769409	7.542956
14690	Z91142921	O=C(NCCC1=NC=2C=CC=CC2S1)C=3C=CC=NC3N4CCCC4	-6.55	0.856020	7.739117
14691	Z1471217589	CC=1C=C(ON1)C2CCCN2C(=O)C3CCCCO3	-6.55	0.624883	6.685424
14692	Z2295396265	COCC1=NNC(=N1)C2CCCCN2C(=O)NC3=CN=CC(Cl)=C3C	-6.55	0.912044	7.595214
14693	Z87533804	O=C(C=1C=CC(=CC1)CN2C(=O)CNC2=O)N3CCC(CC=4C=CC=CC4)CC3	-6.55	0.748632	7.416224
14694	Z3034577019	N#CC=1C(N)=NC(=CC1C=2C=CC=CC2)CCC3CC3	-6.55	0.945497	7.441772
14695	Z646346920	CC1=CNC=C1C(=O)N2CCCC2C=3C=CC=NC3	-6.55	0.875611	7.139035
14696	Z2970843282	FC(F)OC=1C=CC(=CC1)C2CN(CCO2)C3=NC=CN4C=NC=C34	-6.55	0.182781	6.927688
14697	Z82255286	O=C(C=1C=CC(=CC1)N2C=NC=N2)N3CCCC(C3)C4=NC=5C=CC=CC5S4	-6.55	0.602169	7.528949
14698	Z1271284843	CC1(C)C(NS(=O)(=O)C2=CC=CC(=C2)S(N)(=O)=O)C3CCCOC31	-6.55	0.975953	7.501400
14699	Z2364988470	CC(C)(C)C1=CC(CN2N=C(C=3C=NC=CC32)C(F)(F)F)=NO1	-6.55	0.661072	7.553028
14700	Z3410095591	CC1=NC=2C(=CC=CC2O1)NC(=O)C=3C=CC=C4C=NC=CC34	-6.55	0.903270	7.346739
14701	Z3009681218	O=C(O)C=1C=NC=C(C1)C(=O)NC(C=2C=CN=CC2)C3CC3	-6.55	0.845693	7.212484
14702	Z3103480021	C[C@H](NC(=O)N1CCN2C(=NC=C2C1)C(F)(F)F)C(=O)N(C)C	-6.55	0.536592	7.173306
14703	Z2503994329	NC1(CCOCC1)C(=O)NCC2(CCC2)C=3C=CC=C(C3)OC(F)(F)F	-6.55	0.836720	7.523866
14704	Z2960228116	O=C(N[C@H]1CCC[C@H]1CO)C2=CC(F)=CC=3C=COC23 |&1:3,7,r|	-6.55	0.948197	6.748612
14705	Z1127834681	CC=1C=C(N=C(N1)C(C)C)N2CCN(CC2)C(=O)C3=COC=N3	-6.55	0.496381	7.151273
14706	Z2761308397	CN1N=CC=2C=C(C=NC21)C(=O)N3CCC(CC3)[C@@H]4CC[C@@H](O4)C(=O)O	-6.55	0.465228	6.938734
14707	Z2826870542	CC[C@@H]1NCC[C@H]1NC(=O)C2=CC=3OC=CC3S2 |&1:2,6,r|	-6.55	0.784421	6.827536
14708	Z1262404929	CC1=NSC(=N1)N2CCN(CC2)C=3N=CN=C4C=CSC34	-6.55	0.176201	7.078439
14709	Z2958371783	CC1(CCOC=2C=CC=CC21)C(=O)NCCN3C=CN=N3	-6.55	0.544918	7.044791
14710	Z45580281	COC=1C=CC(=CC1)S(=O)(=O)NC=2C=CC=CC2C(=O)NCC=3C=CC=CC3	-6.55	0.833629	7.347475
14711	Z46404346	O=C(CN1CCN(CC1)C(=O)C=2C=CC=CC2)NC=3C=C(Cl)C=CC3N4C=NC=N4	-6.55	0.169352	7.298471
14712	Z1393167858	CC=1SC(Br)=CC1S(=O)(=O)N2CCCN3N=CN=C23	-6.55	0.519580	7.272012
14713	Z1729863735	FC=1C=CC=2CCCC(SC3=NC=4N=CN=CC4N3)C2C1	-6.55	0.793673	7.529321
14714	Z2381850342	CCN1C(=O)CO[C@@H](CNCC=2C=CC(=NC2)OC)[C@@H]1C3=NC=CN3C	-6.55	0.515434	7.302883
14715	Z1716023449	CCSCC1=CC(=NO1)C(=O)N2CC(=O)NC3=C(F)C=CC=C32	-6.55	0.457340	7.243632
14716	Z95830276	CC(C)CN1N=C(C(=O)NCC2COC3=CC=CC=C3C2)C=4C=CC=CC4C1=O	-6.55	0.835554	7.869165
14717	Z3686671069	CN(C)C[C@H]1C[C@@H](O)CN1C=2C=C(N=CN2)N3CCC=C(C3)C=4C=CC=CC4	-6.55	0.882763	8.082137
14718	Z2964723740	COC=1C=CC=2CC(COC2C1)C(=O)NC3(COC3)C=4C=CC=CC4	-6.55	0.677696	7.067928
14719	Z2915772718	COC=1C=CC(C(=O)NC=2C(C)=NN(C)C2N3CCC3)=C(F)C1	-6.54	0.854808	7.397511
14720	Z2438461548	COC(CN)CC(=O)NC1CCCOC1C=2C=CC(C)=CC2	-6.54	0.805053	6.735161
14721	Z1820258975	CC(O)CN1CCN(C(=O)CCC2CCC2)C(C)C1	-6.54	0.508192	6.700630
14722	Z2766805396	CN1C=CC(=C1)C(=O)NC2CCN(CC3=CN(C)N=C3C(N)=O)C2	-6.54	0.874691	7.553728
14723	Z1889700369	CN1CCC2(CCN(CC2)C(=O)CN3C(=O)NC(C)(C3=O)C4CC4)C1=O	-6.54	0.481872	7.057482
14724	Z1861939921	CN1CC(CC1=O)C(=O)NC2=CC(Cl)=C(F)C(Cl)=C2	-6.54	0.731322	7.032254
14725	Z3136585963	O=C(C=1C=CC2=NNC(=O)N2C1)N3CC(CC4COCCN4)C5=CC=CC=C53	-6.54	0.872698	7.902487
14726	Z4282860144	C#CCCC1(CCC(=O)N2CCC3=C(C2)N=CN3C=4C=CC(F)=CC4)N=N1	-6.54	0.489538	7.974185
14727	Z1455376260	O=C(O)[C@@H](NC(=O)C=1C=CC(Cl)=C(C1)N2CCNC2=O)C=3C=CC=CC3	-6.54	0.689436	7.217908
14728	Z88505262	CC(NC(=O)C1=NN(C)C(=O)C=2C=CC=CC12)C3=NC=4C=CC=CC4N3	-6.54	0.587602	7.672540
14729	Z1752520142	CC=1C=NC=CC1CC(=O)N2CC(OCC2C)C=3C=CC=CC3	-6.54	0.773385	6.565020
14730	Z2381511221	CCN1CCO[C@@H](CNC=2C=NC=3C=CC=CC3N2)[C@@H]1C4=CN=CN4C	-6.54	0.218199	7.122309
14731	Z2406875660	CN1CCCC(C1)N2CCN(CC2)C(=O)CC=3C=CC(=CC3)N4C=NN=C4	-6.54	0.489070	7.074416
14732	Z2608780941	COC=1C=CC(=CC1)C=2C=CN=C(N2)C3CCN(CC3)C(=O)C#CC(C)C	-6.54	0.531992	7.565830
14733	Z2894285362	CC1=CSC(C)=C1S(=O)(=O)N[C@@H](CC2CC2)C(=O)O	-6.54	0.896531	7.255801
14734	Z1339372386	O=C(NC=1C=CN(CC(F)F)N1)N2CCCC2C3=CC=CS3	-6.54	0.484984	6.932979
14735	Z2761343265	O=C(O)[C@H]1CC[C@H](O1)C2CCN(CC2)C(=O)C=3C(F)=CC=CC3F	-6.54	0.618010	7.138778
14736	Z1445443633	CC1=CC(C(=O)N2CCOC(CC(=O)O)C2)=C(C)N1C(C)C	-6.54	0.684278	6.741743
14737	Z2437087776	COC=1C(F)=CC(=CC1S(=O)(=O)N2CC(C)OC(C)C2)C(=O)O	-6.54	0.742908	6.689347
14738	Z4662179102	CN1N=CC=C1C=2NN=NC2C(=O)NCC(C)(C)N3CCCC3	-6.54	0.933938	8.094275
14739	Z410671360	CC=1C=C(F)C=CC1NC(=O)N2CCN(CC2)C(=O)C3CC3	-6.54	0.598406	7.099631
14740	Z1616395924	N#CC=1C=CC=CC1OC=2C=CC=CC2C(=O)NC=3C=CC=4NC(=O)CC4C3	-6.54	0.903791	7.736005
14741	Z2013110111	N#CC=1C(F)=CC=CC1C(=O)N2CCCC(CO)(C2)C=3C=CC=CC3	-6.54	0.652923	7.590157
14742	Z3173439621	CC#CCNC(=O)C=1C=C(C=C(N1)C(=O)O)OC	-6.54	0.863915	6.463502
14743	Z3290576485	COCC1(CC1)N(C)C(=O)NC=2C=CC=C(C2)OC(F)(F)F	-6.54	0.705072	6.789823
14744	Z2788317961	O=C(O)C1CC(C1)NS(=O)(=O)C=2C=CC=3COCC3C2	-6.53	0.834857	6.727879
14745	Z2959741641	CS(=O)(=O)N1CCCCC1CNC(=O)[C@]23C[C@H]2COC43CCC4 |&1:14,16,r|	-6.53	0.798034	7.086411
14746	Z2357392572	COC=1C=CC=C(SC)C1NC(=O)CCC=2C(C)=NOC2C	-6.53	0.973031	7.770235
14747	Z2052461839	CC(C)CN1C=C(C=N1)CN[C@@H]2CC(=O)N(C3CC3)[C@H]2C=4C=CC=NC4	-6.53	0.662911	7.692357
14748	Z1514121062	CCC1=NN(C)C(CC)=C1CNC=2N=CC(=CC2C)[N+]([O-])=O	-6.53	0.936122	7.486212
14749	Z3392885049	CC=1N=C(N=C(N[C@@H](C)C=2C=NC=CN2)C1Br)C(C)C	-6.53	0.990646	8.214628
14750	Z2409601609	CC1=NC(CN2C[C@@H](F)C[C@H]2CN(C)C=3C=NC=CN3)=NO1	-6.53	0.315921	6.821670
14751	Z2912680934	CN1N=CC(CNC(=O)C2(CC3(CCC3)C2)C(=O)O)=N1	-6.53	0.865984	6.922854
14752	Z2011661016	CNC(=O)NC1CN(C1)S(=O)(=O)C=2C=CC=C(C2)C(F)(F)F	-6.53	0.840419	7.070970
14753	Z1432045419	COC=1C=CC(=CC1)C2(CC2)NC(=O)C3=CN(CC(F)(F)F)N=C3C	-6.53	0.777238	7.502279
14754	Z3091624634	CN1C(CO)=NN=C1C2CCCN(C2)C3=NC=4C=CC=C(F)C4S3	-6.53	0.427922	7.413136
14755	Z31785752	CCOC(=O)C1CCN(CC1)C(=O)C2=CC(=O)C3=CC=CC=C3O2	-6.53	0.634074	6.224833
14756	Z845509164	O=C(C=1C(O)=CC=CC1Cl)N2CCC(CC2)C3=NN=C4CCCN34	-6.53	0.519473	7.727413
14757	Z2456850484	COC1(CCC1)C(=O)N2CC(C)(C)[C@H]3COC[C@H]32 |&1:13,17,r|	-6.53	0.735282	6.679503
14758	Z2275124104	CC=1OC(NC(=O)C(C)N2CCCC(C2)C=3C=CN=CC3)=C(C#N)C1C	-6.53	0.700867	7.730566
14759	Z2645577282	CCN1N=CC(C)=C1NC(=O)C2=CN(C=N2)C(C)C	-6.53	0.893151	7.229059
14760	Z2790331937	COC=1C=CC(=C(C1)CC(=O)O)S(=O)(=O)NCC(C)(C)F	-6.53	0.419060	6.644570
14761	Z1218232762	CCC1=CSC(=N1)C2CCCN(CCCC(=O)O)C2	-6.53	0.715598	7.390104
14762	Z2311075600	CCO[C@H]1C[C@H](C1)NC(=O)N2CCC2C=3C=CC=C(F)C3	-6.53	0.670624	6.872464
14763	Z1675838787	CN(C=1C=CC=CC1CNC=2C=CC(=CC2)CC#N)C3CCN(C)CC3	-6.53	0.860447	7.622084
14764	Z1272318476	FC=1C=C2N=CN=C(C2=CC1F)N3CCCC(C3)C4=NC=CN4	-6.53	0.919216	8.047720
14765	Z2601981156	COC=1C=CC=C(C1)C2(C)CCN(C2)C(=O)NCC3(CC3)SC	-6.53	0.604565	7.207427
14766	Z383952658	CCCS(=O)(=O)NC1CCN(CC1)C(=O)C2CCCN(C2)C(=O)C=3C=CC(C)=CC3	-6.53	0.624014	7.279881
14767	Z2393245201	CN(C(=O)C1CC(=O)N(C1)C2=CC=CC=3C=CC=CC23)C4CCNC4	-6.53	0.766405	7.344091
14768	Z2388395111	CC(N[C@@H]1CCC(=O)N(C)[C@H]1C2=NC=CN2C)C=3C=CC=4OCCC4C3	-6.53	0.444821	7.501172
14769	Z4670321552	CNC(=O)C(C)N1CCC2(CN(C2)C(=O)C=3C=NC=4NC=CC4C3)C1	-6.53	0.714359	7.289008
14770	Z199511556	COC1=CC(C)=C(C=C1S(=O)(=O)NC=2C=CC=NC2)OC	-6.52	0.831865	7.147040
