Rank	Ligand	SMILES	gnina_affinity_min	CNNpose_score_max	CNNaffinity_min
15715	Z4508568154	O=C(C=1C(F)=CC=CC1Cl)N2CCC(CC2)C(=O)N3CCCC4=CC=CC=C43	-9.710910	0.150720	6.053540
15716	Z55148946	CC=1C=C(N)N(N1)C=2N=C(C)N=C3SC(=CC23)C=4C=CC=CC4	-5.403580	0.150700	4.427190
15717	Z2025089447	CC(C)CN1C(=NN=C1N2CCC(C2)C3CCOCC3)C4CC4	-6.790220	0.150700	5.301550
15718	Z2301403429	CC1CCN(CC1)C(CNC(=O)C=2C=NC(=CN2)C(=O)O)C3=CC=CS3	-4.989530	0.150700	6.369120
15719	Z1396621178	CS(=O)(=O)C1CCC(CC1)NC=2N=CC=CC2Cl	-4.997480	0.150640	4.981490
15720	Z2373692250	O=C(C=1C=C(C=CN1)N2C=CC=C2)N3CCC(O)CC43CCC4	-6.139730	0.150600	5.220760
15721	Z226445260	O=C(CC=1C=CC=C(C1)C(F)(F)F)N2CCCC=3N=CC=CC32	-7.079680	0.150580	5.033160
15722	Z2353577593	O=C(O)C1CCC(CC1)NC=2C=CC(=CC2)NC(=O)C3=CC=CO3	-5.915230	0.150570	3.893980
15723	Z2714487444	CC=1C=C(C(=O)N2CCC(CC2)N3CCCOCC3)N(C)N1	-5.848800	0.150570	5.139080
15724	Z298861018	CC1=NC(C2=CC=CS2)=C(CC(=O)NC3CCN(CC3)C(=O)C=4C=COC4)S1	-3.607730	0.150530	6.202710
15725	Z1521897271	CC=1C=C(N2CC(O)CC2C=3C=CC(F)=CC3)N4N=CN=C4N1	-7.122870	0.150520	5.561070
15726	Z1782346448	OC[C@@H]1CC[C@H](CC1)NC2CCCC(C2)C(F)(F)F	-6.128530	0.150510	4.938520
15727	Z14078170	CC1(NC(=O)N(CC(=O)NC2CC2)C1=O)C3=CC=CC4=CC=CC=C34	-6.508630	0.150470	5.537740
15728	Z2157620151	CC(C)OC=1C=C(C=CN1)C2=NOC(=N2)C3COCCN3C4CCCC4	-7.319480	0.150460	5.480280
15729	Z1684580887	CC1(NC(=O)NC1=O)C=2C=CC=C(C2)C3=NOC(=N3)C4CCC5=C(Cl)C=CC=C54	-7.081260	0.150430	5.411070
15730	Z1207807433	CC=1C=CC=2OC(=NC2C1)N3CCCC(CNS(N)(=O)=O)C3	-4.384020	0.150410	5.506340
15731	Z3092499903	CC1=C(C2=NOC3(CCC4(CCCC4)CC3)N2)C(=O)NC(=O)N1C	-5.958070	0.150380	4.989130
15732	Z3653254736	N#CC=1C=NN(C1)C=2C=CC(=CC2)NC(=O)C3CC4CCC3O4	-6.143700	0.150330	5.254450
15733	Z1492880204	O=C1NCCCN1C2CCN(CC=3C=CC=CC3OC=4C=CC=CC4)CC2	-5.722750	0.150310	5.296450
15734	Z972383612	NC(=O)C1CCN(CC1)C=2C=CC=CC2NC(=O)CC=3C=CC=4OCOC4C3	-4.938350	0.150280	5.858150
15735	Z2093397414	CNS(=O)(=O)C=1C=CC=C2CN(CCC12)C3=NC=NC4=NC(N)=CC=C34	-5.957380	0.150270	5.828840
15736	Z118335008	CCOC=1C=C2C=CC=CC2=CC1C(=O)NCC(C)(C)N3CCOCC3	-4.395390	0.150250	4.527980
15737	Z4083367898	CNC(=O)C(CC=1C=CC=CC1)NS(=O)(=O)C=2C=CC(C)=C3C=CC=CC23	-5.098920	0.150250	4.864570
15738	Z1892351617	O=C(NC1(CCCCC1)C(F)(F)F)C=2C=COC2Br	-6.796430	0.150220	5.176300
15739	Z90547783	CC(NCC=1C=CC=C(C1)NC(=O)C=2C=CC=CC2Cl)C=3C=CC(F)=CC3	-6.740010	0.150220	5.950850
15740	Z1616842249	O=C(N[C@H](CO)C=1C=CC=CC1)C2=CNN=C2C=3C=CC=CC3F	-4.898370	0.150200	4.734470
15741	Z1613925755	CC=1C=CC(=NC1)OC2CCN(CC2)C(=O)CN3C=NC4=C(C=NN4C)C3=O	-6.885150	0.150190	6.147920
15742	Z2059015890	CC(C)(C)C1=NC(CN[C@@H]2CC(=O)N(C3CC3)[C@H]2C4=CC=CN=C4)=NO1	-5.938820	0.150180	6.022790
15743	Z2177121486	CC(C)CN1C=C(C=N1)CN2CCOCC=3C=CC=CC32	-5.740520	0.150150	4.857000
15744	Z2710614753	CCOCC1CN(CCO1)C(=O)NC2=NC(CC)=C(S2)C(C)(C)C	-5.236290	0.150130	5.418940
15745	Z1491352390	Cl.CC(N)C1CN(CCO1)S(=O)(=O)C=2C=CC=C3C=NC=CC23	-8.196550	0.150110	4.724530
15746	Z1450259749	Cl.CC=1C=CC=C(C1)C=2C=CC=C(C2)CNC(=O)C3CCNCC3	-7.180480	0.150090	5.380330
15747	Z1609244395	COC=1N=C(C)C=CC1C(=O)N2CCC(CC2)C=3C=CC(O)=CC3	-5.725830	0.150090	5.382230
15748	Z1622742710	Cl.CC(N)C(=O)N1CCC(CC1)SC=2C=CC(Cl)=CC2	-5.422980	0.150040	5.178300
15749	Z239129310	O=C(O)C(CC1=CNC=N1)NC(=O)C2CCCCC2	-5.339510	0.149990	5.356460
15750	Z68153310	O=C(CNC(=O)C=1C=CC=2OCOC2C1)NC3=NC=CS3	-4.312110	0.149930	4.003860
15751	Z56852606	CCC=1OC=2C(C)=C(O)C=CC2C(=O)C1C=3C=CC4=CC=CC=C4N3	-6.826950	0.149930	5.856290
15752	Z2847121534	OC(CN1C=C(N=N1)C2=CC=CC=C2F)CC3(O)CCOCC3	-6.798030	0.149920	5.632790
15753	Z1083969804	COC=1C=CN=C(N1)N2CCN(CC2)C(=O)C=3NN=C4C=CC=CC34	-6.264610	0.149910	5.664300
15754	Z1791108591	COC=1C=C(C=CC1S(=O)(=O)N2CCC(CC2)OC)C(=O)O	-4.273520	0.149770	3.255350
15755	Z1753972908	CO[C@@H]1C[C@H](C2=NN=C(C)O2)N(C1)C(=O)C=3C=C(N=C4C=CC=CC34)N(C)C	-3.820250	0.149770	5.215660
15756	Z2053345824	CO[C@H]1C[C@@H](C(=O)N2CCC(CN3CCOCC3)CC2)N(C)C1	-5.359380	0.149710	4.458050
15757	Z2866906140	C#CCCC1(CCC(=O)N2CCOC(CF)C2)N=N1	-4.710990	0.149690	4.914670
15758	Z297351644	CCCC=1C=C(NN1)C(=O)NCC(C2=CC=CS2)N(C)C	-4.795880	0.149680	5.853150
15759	Z235936404	N#CC=1C=CC(=CC1)CN2CCCN(CC=3C=CC(=CC3)C(F)(F)F)CC2	-6.913230	0.149620	5.202710
15760	Z1359513116	CC=1N=C(C=2C=CNC2N1)N3CCC(CC3)NC=4C=CC=NC4	-4.921720	0.149620	5.223820
15761	Z2476664174	CC1=NC=2C(=CC=CC2N1)C3=NOC(=N3)[C@@]45CNC[C@H]5COC4	-5.756400	0.149580	5.380070
15762	Z1991759136	COC=1N=CC=CC1C(=O)NC=2C=CC=3OC(=CC3C2)C(=O)O	-4.059610	0.149560	3.765510
15763	Z2193993950	CN1C(=O)N(C(=O)C1C=2C=C(F)C(F)=C(F)C2)C=3C=CC(=CC3)N4C=CN=N4	-4.204060	0.149470	5.906400
15764	Z1054989234	CC1=NN2CC(CCC2=N1)NC(=O)NC=3C=C4OCCOC4=CC3Cl	-7.875030	0.149470	6.241970
15765	Z82755482	COC=1C=CC=C(C1)N2CCN(CC2)C(=O)CN3C=C(C=CC3=O)C(F)(F)F	-5.101340	0.149390	4.927910
15766	Z990876176	CC(CN1C=CC=N1)NC=2N=CN=C3C2C=NN3CCO	-6.173140	0.149390	5.403410
15767	Z730783944	CSC=1C=CC=CC1C(=O)NCC2=CC(C(=O)O)=C(C)O2	-5.863490	0.149360	4.887160
15768	Z815275924	CC=1C=CC=CC1N2CCN(CC2)C(=O)NC=3C=NNC3	-6.675780	0.149360	5.177840
15769	Z1892249696	CC1=NN=C(N1)SC(C)C2=NOC(=N2)C=3C=CC=CC3	-6.065830	0.149340	5.561540
15770	Z2732664751	C#CC1(O)CCN(CC1)C(=O)C=2C=CC(=CC2)CN(CC)C(C)C	-3.437360	0.149330	4.365290
15771	Z2682987394	CC=1C=CC=2OC(=NC2C1)NC3CCN(CC3)S(N)(=O)=O	-6.188330	0.149310	5.555400
15772	Z28939697	O=C(C=1C=CC(Br)=CC1)N2CCN(CC2)S(=O)(=O)C=3C=CC(=CC3)C(F)(F)F	-7.679080	0.149310	5.678560
15773	Z1247230896	FC=1C=CC=C(C1)C2(CNC=3N=CN=C4CCCC34)CC2	-7.046790	0.149290	5.139620
15774	Z998389660	COC=1C=CC=C2C(C)=C(OC12)C(=O)NC=3C=CC=4OC(=O)NC4C3	-5.327500	0.149260	4.640530
15775	Z3819406512	O=C(NC[C@@]12C[C@H]2COC1)N3CCC(CC3)N4N=C(N=C4O)C5CC5	-6.283390	0.149260	5.535800
15776	Z1461760081	COC1=CC=CC(OC)=C1C(=O)N(C)C=2C=CC(F)=CC2	-3.332340	0.149200	2.959990
15777	Z411583300	COC=1C=CC(=C(C1)OC)C(C)NC(=O)NC=2C=CN(N2)C=3C=CC=CC3	-8.120730	0.149200	6.039260
15778	Z2401914610	COCCN1N=C(C)C(NC(=O)CN2CCCCC(OC)C2=O)=C1C	-3.084630	0.149180	4.398010
15779	Z409670812	O=C(NCC=1C=CC(F)=CC1C(F)(F)F)NC2=NC=CS2	-5.743730	0.149180	5.316170
15780	Z164748026	O=C(CC=1C=C(Cl)C=2OCCCOC2C1)NC=3C=CC(F)=CC3Cl	-4.339370	0.149150	5.775810
15781	Z1939197418	CC1=CC(=NO1)NC(=O)COC=2C(F)=C(C)C=CC2C(C)(C)C	-4.654470	0.149050	4.143880
15782	Z3689332969	CC(C)C(NC(=O)C(=O)NC=1C=NC=2C(F)=CC=CC2C1)C=3C=CC(F)=CC3	-8.466350	0.149050	6.321170
15783	Z2210048530	CC1(CN2C=C(N=N2)C(=O)N3CC(OC(C)(C)C3)C(F)(F)F)COC1	-4.810830	0.149010	5.482290
15784	Z1667361159	CN(C(=O)CC=1C=CC=CC1F)C=2C=CC(=NC2)N3CCOCC3	-5.589100	0.149000	5.637830
15785	Z595311576	CC1=NN(C)C=2N=CC(=CC12)NC(=O)N3CCCCCC3C=4C=CC=CC4	-4.483000	0.148990	4.699860
15786	Z2757860011	CN1N=CC=C1C(=O)N[C@H]2CCC[C@H]2CN3C=C(CCO)N=N3	-5.841600	0.148960	4.964550
15787	Z2862780178	ClC1=CC=C(CNC=2C=CC(=CC2)C3=CN4CCCCC4=N3)N=C1	-7.737270	0.148950	5.625920
15788	Z1541923754	CN1C(=NC=2C=CC=CC21)N3CCC(CC3)N4CCNC4=O	-6.861450	0.148920	5.054110
15789	Z2054845747	CC1=CC=C(CN2CCC(O)(CN3C=CN=N3)C2)O1	-5.543510	0.148860	4.297360
15790	Z2763080038	O=C(O)[C@@H]1C[C@H]1C=2C=CC(=CC2)NS(=O)(=O)C=3C=CC=C4CCOC34	-4.369150	0.148840	4.706080
15791	Z4076810059	CC=1SC(=NC1C(=O)NC2CC(C2)C(N)=O)C=3C=CC=CC3	-6.843600	0.148830	5.697900
15792	Z2358586787	CC(C)(O)CNS(=O)(=O)C=1C=CC=CC1S(=O)(=O)NC2=CC=CN=C2	-6.313400	0.148820	5.697290
15793	Z1393608646	COCCN1C=CC(=N1)NC(=O)N2CCCCC2C3=NC=CN3	-6.480450	0.148810	5.681730
15794	Z164955354	CC1=NC(=CS1)C2=CC=C(CNC(=O)C=3C=CC(Cl)=CC3F)O2	-4.197110	0.148780	4.109330
15795	Z739009574	O=C(C=1C=NC=2C=CC=CC2N1)N3CCC(CC3)N4CCNC4=O	-3.771040	0.148770	4.924630
15796	Z2295203057	CC(=O)N(CC(=O)O)C1CCCN(CC2=CC=C3C=CC=CC3=C2)CC1	-2.591360	0.148760	3.830900
15797	Z56859972	NC(=O)CSC1=NC=2C=C(C=CC2O1)S(=O)(=O)NC3=CC=CC(Cl)=C3	-2.798480	0.148730	5.390160
15798	Z1297121712	COC=1C=CC(OC)=C(C1)C2=CC(=NO2)C(=O)NC=3C=C(Cl)C(Cl)=CN3	-3.411030	0.148690	5.055630
15799	Z1260227377	CC=1C=CC=CC1C2(C)CC2NC(=O)CCC3=NC(=NO3)C=4C=CN=CC4	-6.285300	0.148690	6.260220
15800	Z45969365	COC=1C=CC=CC1NC(=O)C=C2SC(=CC=3C=C(C)C(O)=C(C)C3)C(=O)N2C	-2.399560	0.148670	4.728550
15801	Z1984461537	COC=1C=CC=CC1N2N=CC(C(=O)N3CCNC(=O)C4=CC=CC=C43)=C2C	-5.638770	0.148670	5.969410
15802	Z1870474269	CC(C)OC=1C=CC=C(C1)CN(C)C(=O)C=2C=CC=C(C2)C(=O)O	-5.893400	0.148640	5.108040
15803	Z828907554	CC(NS(C)(=O)=O)C(=O)N1CCC(CC1)C2=CNC=3C=CC=CC23	-5.410520	0.148610	4.766390
15804	Z2627853560	O=C(O)C=1C=CC(CNC(=O)[C@H]2C[C@@H]3CC[C@H]2O3)=NC1C4CC4	-3.894600	0.148600	3.669560
15805	Z2608600340	COC1=CC=2CCN(CC(=O)N3CC=4C=NNC4CC(C)(C)C3)CC2C=C1OC	-6.985140	0.148590	5.207930
15806	Z2358761461	CC=1C=CC=C2N=C(SC12)N3CCCC(CC3)N(C)CC(=O)O	-3.196260	0.148560	3.519670
15807	Z645156346	CC=1C=CC=CC1C2CCCN2CC3=CSC(=N3)C=4N=CC=CN4	-6.788550	0.148550	5.916990
15808	Z2077812595	CCN1C=NN=C1NC(=O)CC=2C=CC=C3C=CC=CC23	-5.826620	0.148510	3.857490
15809	Z1606816696	CCN(C1CCCC1)S(=O)(=O)C=2C=CC(=CC2)C3(CC3)C(=O)O	-6.666570	0.148500	5.568040
15810	Z335904614	O=C1N(CC2=CSC(=N2)NC=3C=CC=CC3)N=NN1C=4C=CC=CC4	-3.484240	0.148430	5.439860
15811	Z2370868248	COC=1C=CC=2CN(CC(C)(C)OC2C1)C(=O)NC3CC4CCC(C3)N4C	-3.871660	0.148420	4.255190
15812	Z1414037170	CC1=CC(=O)NC=C1C(=O)NC2CCCN(C2)C3=CC=CC=C3C#N	-6.722050	0.148380	5.482000
15813	Z1635506345	CC=1C=CC(CNC(=O)C=2C=CC(=NC2)NC3CC3)=C(N1)N4CCCC4	-4.859930	0.148360	5.443830
15814	Z382612318	CC(C)CC1=NOC(CN(C)CC2=CC=C(Br)O2)=N1	-5.782910	0.148290	5.438110
15815	Z241547716	O=C1NC(=NC=2SC=C(C3=CC=CO3)C12)C=4C=CC=NC4	-4.648340	0.148250	5.389730
15816	Z4167598232	CC(CO)(NC(=O)CC=1C=CC(F)=CC1F)C=2C=CC(O)=CC2	-5.149350	0.148190	5.250340
15817	Z223060474	NC(=O)C1=CC=C(N(CC=2C=C3OCCOC3=CC2Br)C1=O)C(F)(F)F	-5.788800	0.148190	5.901800
15818	Z908975172	CN1C(=NC=2C=CC=CC21)C3CCCN3C(=O)C=4C=CC(=CC4)S(=O)(=O)NC5CC5	-6.950110	0.148180	5.964540
15819	Z2755037833	CC1=CC(C2=CSC(=N2)NC(=O)C=3C=NNC(=O)C3)=C(C)N1CCC(C)C	-7.379500	0.148180	6.074170
15820	Z2373781364	CC=1C=CC=2NC(=CC2C1C)C(=O)NC3CCC4=NN=NN4CC3	-5.805500	0.148130	4.974640
15821	Z97003614	CN1C(=NN=C1C=2C=CN=CC2)SCC(=O)NC(C3=CC=CS3)C=4C=CC(F)=CC4	-6.021710	0.148130	6.105650
15822	Z2620302232	CC1CCCC(CNC(=O)NC=2C=CC=CC2CS(C)(=O)=O)O1	-6.236370	0.148070	5.378730
15823	Z3409707873	CN1C=C(NC(=O)NCC=2C=CC=3OC(N)=NC3C2)C(=N1)C4CC4	-4.109670	0.148030	5.658460
15824	Z285566072	CC1=NN(CCC#N)C(C)=C1CCC(=O)NC2=NC=C(CC=3C=CC(F)=CC3)S2	-5.826340	0.148030	6.607320
15825	Z1866456837	CCC1OCCCC1C(=O)N2CCC(CC2)C=3C=NN(C3)CC	-6.282750	0.148010	5.672290
15826	Z2242894405	O=C(NCC1CCCOC1C=2C=CC=CC2)C3CC(O)CN3	-7.128040	0.148000	5.382840
15827	Z1757739607	CCC=1N=CN=C(N[C@H]2CCO[C@@H]2C3=NC=CN3C)C1F	-6.013120	0.148000	5.550170
15828	Z2174950259	CC=1N=C(SC1C(=O)N2C[C@H]3OCCN(C)[C@H]3C2)C=4C=CC(F)=C(F)C4	-5.074750	0.147990	5.308630
15829	Z332699994	CCC(CNC(=O)C=1C=CC(=CC1)N2C=CN=C2)C=3C=CC=CC3	-7.044760	0.147990	5.616080
15830	Z1402452666	O=C(NC=1C=C(F)C=CC1OC=2C=CC=CC2)N3CCC(CCO)C3	-7.074200	0.147990	5.651520
15831	Z1127203125	CC=1C=CC(=CC1)NC(=O)N2CCN(CC2)C(=O)CC=3C=CC=CN3	-9.050430	0.147990	5.738110
15832	Z776974162	CC=1NN=C2N=CC(=CC12)C(=O)NCC=3C=CC=CC3OCC(C)C	-4.724650	0.147970	5.909410
15833	Z2357639695	CN1CC(CC1=O)NC(=O)[C@H]2COCC[C@H]2C=3C=CC=CC3	-5.025660	0.147950	4.857670
15834	Z68193305	O=C(C1=CN=CN1C=2C=CC=CC2)N3CCN(CC3)C=4C=CC=CC4F	-7.868070	0.147920	5.535140
15835	Z433975994	COC=1C=CC(=CN1)NC(=O)NC2CCN(CC2)S(C)(=O)=O	-3.788230	0.147900	4.490610
15836	Z1514558695	O=C(C1CCCN1CC=2C=CC=CC2)N3CCC(C3)C4CCOCC4	-6.774820	0.147900	5.577980
15837	Z2156151465	CNC(=O)OCC1CCCCN1C(=O)C=2C=NC3=C(C2)C(=NN3C)C(C)(C)C	-5.319010	0.147850	4.920910
15838	Z1677566427	O=C(NC=1C=CC(=CC1)C2=NC=CS2)N3CCOCC4(CCC4)C3	-4.062460	0.147760	4.240580
15839	Z123884754	O=C(NC=1C=CC(Cl)=CC1)N2CCCN(CC2)C(=O)NC=3C=CC(Cl)=CC3	-6.550030	0.147740	5.693040
15840	Z2494315943	CC=1C=CN=CC1CN2C[C@H](C)[C@H](C2)C(=O)N3CCOCC3	-6.895620	0.147700	5.281360
15841	Z1501042107	COC=1C=CC(=CC1)C2=CC(=NN2C=3C=CC=CC3)C(=O)N4CCCC(C)(CO)C4	-5.411190	0.147670	5.847210
15842	Z2963397487	CC1=NC(=CN1)C(=O)NC(CO)C=2C=CC=CC2C(F)(F)F	-5.087300	0.147660	5.258620
15843	Z1272206070	CC1=NOC(=N1)C=2C=CC=NC2NCC=3C=CC=C(C3)CN4C=NC=N4	-7.223550	0.147630	6.070760
15844	Z424741468	CC=1C=CC(=CC1F)CNC(=O)C2CCN(CC2)C(=O)CC3CC4CCC3C4	-5.692920	0.147620	5.792560
15845	Z2866904111	C#CCCC1(CCC(=O)N[C@@H]2C[C@H](C2)C=3C=CC=CC3C)N=N1	-5.442230	0.147590	5.542790
15846	Z95479480	O=C(CN1C(=O)CCOC=2C=CC=CC21)NC=3C=CC(=CC3)OCC=4C=CC=CC4	-4.663150	0.147570	4.782230
15847	Z1457018693	Cl.CNCC1CCN(C1)C(=O)C=2C(F)=CC=CC2F	-5.381680	0.147530	4.452250
15848	Z2263771651	CCN1N=NC(C)=C1CNCC2(O)CCCC2(C)C	-4.700010	0.147530	5.136170
15849	Z818104800	CC=1C=CC(NC(=O)C2CC(=O)NC=3C=CC=CC32)=C(C1)OCC4CCCO4	-5.156350	0.147450	5.048850
15850	Z2708516826	CCN(CC)C(=O)CC=1C=CC(=CC1)NC(=O)N2CCCC(F)(F)CC2	-2.033280	0.147440	4.353200
15851	Z2623503678	CCC1=NOC(COC2CN(C2)C(=O)NCC3=CCCC3)=N1	-6.559960	0.147410	5.388970
15852	Z1762647977	CC=1C=CN2N=CC(C(=O)NC3CC(C3)N(CC(=O)O)CC4CC4)=C2N1	-5.817270	0.147350	5.448850
15853	Z3068704653	CO[C@H]1C[C@@H](CN2C=CC(=N2)NC(=O)OC(C)(C)C)N(CC3=NC=NN3C)C1	-3.588830	0.147320	5.284580
15854	Z992415044	CNC1CCN(CC1)C(=O)CC=2C=C(C)C=CC2C	-5.206530	0.147260	4.651550
15855	Z69103718	CC=1C=CC(C(=O)NCC(C=2C=CC=C(F)C2)N(C)C)=C(C)C1	-7.292080	0.147260	4.817530
15856	Z28715119	COC=1C=CC(=CC1)OCC(=O)NC2=NC(=CS2)C=3C=CC(F)=C(F)C3	-4.877610	0.147260	4.923670
15857	Z2766526441	CNC(=O)[C@]12CN(C[C@@H]2COCC1)C(=O)C=3NC=CC3C4CC4	-5.704970	0.147260	5.447470
15858	Z1554801294	CC1=CN(N=C1C(=O)NC=2C=CC(=CC2)OC3CCOC3)C=4C=CC=CC4Cl	-8.050400	0.147250	6.246930
15859	Z2993323411	CN(C)C(=O)C=1C=NNC1NCC=2C=NN(C)C2	-4.675520	0.147240	5.093650
15860	Z1179635665	CC=1C(=NN2C(=CC(C)=NC12)NCC=3C=CC=NC3)C=4C=CC(Cl)=CC4	-6.305540	0.147240	5.444580
15861	Z444119366	CC1=NC(=NN1C=2C=CC(F)=CC2)C(=O)N3CCCCC4=CC=CC=C43	-5.737240	0.147220	5.839010
15862	Z2732436933	CCC1CC(CC(=O)NC=2N=NN(C2C)C=3C=CC(F)=CC3)CCO1	-6.512700	0.147180	5.679760
15863	Z2169371598	O=C(NCC1(CCC1)C=2C=CC=CC2)C=3C=COC3C(F)(F)F	-7.020420	0.147150	4.959260
15864	Z1307117509	CC=1C=CC=C2C(=CNC12)CCNC(=O)N3CCN4C=CC=C4C3C	-7.036800	0.147120	5.621290
15865	Z3093476027	O=C(NC1=CN(N=N1)C=2C=CC=CC2)C3=CC=NN3C4CCCC4	-6.606210	0.147080	5.607690
15866	Z1636583254	CC(NC(=O)N1CCN(CC1)C(=O)C=2C=CC=C(F)C2)C3=CCN(C)CC3	-5.701780	0.147070	3.997270
15867	Z1198339927	CC=1C=CC(C)=C(C1)NC(=O)C2=CN(C)N=C2C3=CC=C(F)C=C3F	-7.581300	0.147070	5.886850
15868	Z1481021487	CN1N=CN=C1COC=2C=CC(=CC2)S(=O)(=O)NC3CCCC=4OC=CC43	-4.943450	0.147050	5.334260
15869	Z1239082144	O=C(NCC1COC=2C=CC=CC2O1)C3=CC(=O)NC=4C=CC(F)=CC34	-6.597800	0.147040	5.477710
15870	Z1445441055	O=C(O)CC1CN(CCO1)C(=O)CCC=2C=CC=C(C2)OC3CCCC3	-7.018660	0.147030	5.762980
15871	Z18443242	CC=1C=CC=2NC(=NC2C1)SCC(=O)NC(=O)NC3CCCC3	-6.355010	0.146980	5.791650
15872	Z1643008729	CCC=1C=C(N=C(N1)C=2C=CC=CN2)N3CCOCC4(CC4)C3	-5.527790	0.146970	5.127850
15873	Z1798657996	COCC=1C=C(F)C=CC1NC(=O)N2CC(C)(C)OC(C)(C)C2	-4.587090	0.146950	5.424600
15874	Z1567464874	O=C(NC=1C=CC=CC1CC=2C=CC=CC2)N3CCCC(C3)C4=NN=C5CCCN45	-5.800550	0.146920	5.347420
15875	Z4775895575	CC[C@@H]1C[C@H]1NS(=O)(=O)C2=CN=C3C=CC=NN23	-4.605520	0.146890	4.494200
15876	Z2379561047	CN1CCC(CC1)NC2=CC(=O)NC=3C=CC=NC23	-4.486800	0.146870	5.252560
15877	Z1907974978	CC=1NC=CC1C(=O)NC=2C=CC(OC=3C=CN=CC3)=C(C)C2	-7.146720	0.146850	5.328510
15878	Z1126815553	CN(C)C=1C=CC(=CC1NC(=O)CC=2C=CC=C3C=CC=CC23)C(N)=O	-5.049520	0.146830	5.471630
15879	Z1849390320	COC=1C=CC=CC1N2N=CC=C2[C@H]3OCC[C@@H]3C(=O)NC(C)C4=CC=C(C)O4	-4.588920	0.146820	5.765970
15880	Z2384008744	CNC(=O)C1(COC)CCCN1CC2=CNN=C2C	-4.836540	0.146790	4.777410
15881	Z85905236	COC=1C=CC(C(=O)NC(CC(=O)O)C=2C=CC(F)=CC2)=C(C1)OC	-4.643210	0.146780	4.584390
15882	Z1855885170	O=C1C=C(CNC2CCOC2C=3C=CC=CC3)N=C4SC=CN14	-6.581300	0.146770	5.651680
15883	Z441640076	CC1=NN(C(C)=C1CC(=O)NC=2C=CC=CC2F)C=3C=CC(Cl)=CC3	-7.960110	0.146710	5.947020
15884	Z1970054315	CC1CN(CC2(CCOC2)O1)C(=O)NC3=CC=C4C=CNC4=C3	-5.057800	0.146680	5.200700
15885	Z768634380	CC=1C=CC=C(N1)NC(=O)C2(CCOCC2)C=3C=CC=CC3	-7.710760	0.146670	5.672690
15886	Z933749236	CCOC=1C=CC=2CCN(CC2C1)C(=O)NC=3C=C(C)ON3	-4.244640	0.146660	4.049980
15887	Z960199106	CNC=1C=CC(=CN1)C(=O)NC(C)C=2C=CC=NC2	-5.430330	0.146660	4.851960
15888	Z1677683348	COC=1C=CC=CC1C=2C=CC=C(C2)NC(=O)N3CCCC3(C)CO	-7.963650	0.146650	5.431710
15889	Z247484136	CC(C)C(NC(=O)C1=CC=CO1)C(=O)NC2=NN=CS2	-2.776520	0.146580	3.868260
15890	Z92198444	O=C(COC=1C=CC=CC1C(=O)NCC=2C=CC=CC2)NC=3C=CC(=CC3)N4CCCC4=O	-4.644870	0.146560	5.732340
15891	Z2103114623	CC1CN(CC2(CCOCC2)O1)C(=O)NCC=3C=NN4C=CC=CC34	-8.790080	0.146540	5.620920
15892	Z3299519452	CC=1N=NC=CC1C(=O)N2CCOC3(CCN(CC3)C(=O)CC4CC4C)C2	-4.315940	0.146320	5.769920
15893	Z1610985051	CCCN1C(=NC=2C=CC=CC21)NCC=3C(C)=NN(C)C3OCC(F)(F)F	-7.022550	0.146280	6.292050
15894	Z1615389656	CN(CCO)C1CCN(CC1)C(=O)NC=2C=CC(=CC2)C=3C=CC=CC3	-7.344490	0.146230	5.004880
15895	Z25766951	COC=1C=CC(=CC1)OCCN2C(=NC=3C=CC=CC32)NCC(C)O	-6.591260	0.146210	5.227930
15896	Z1391782220	CC=1C=CC(NC(=O)C=2C=CC3=NC=CN3C2)=C(C)N1	-5.428790	0.146210	5.632480
15897	Z2305370465	CN1CCCC(CCNC(=O)C=2C=C(F)C=CC2N3C=CC=N3)C1	-5.934270	0.146210	5.820610
15898	Z1428612047	CC=1C=CC(=CC1)OC=2C=CC(=CN2)NC(=O)C(=O)NCCN3C=CC=C3	-8.373520	0.146170	5.654650
15899	Z425602974	NC(=O)CN1CCCN(CC1)C(=O)C=2C=CC(=CC2)CN3N=NC=4C=CC=CC43	-5.970120	0.146140	5.970900
15900	Z1673633084	CC=1C=CC(=CN1)CC(=O)NC=2C=C(Cl)C=C(C2O)[N+]([O-])=O	-5.203580	0.146120	5.385970
15901	Z239533718	CC1=NN(C)C=2N=CC(=CC12)NC(=O)C(C)OC=3C=CC=CC3	-4.347660	0.146110	4.731140
15902	Z1884579400	CCOC1CC(CNC(=O)N2CCOC3(CCOC3)C2)(C1)N4CCOCC4	-5.748320	0.146050	5.444490
15903	Z201683996	COC=1C=CC(C)=CC1C2=CSC(=N2)NC(=O)CN3C=CC(=O)NC3=O	-5.608350	0.146020	4.132560
15904	Z2052520567	COC1(CNC[C@@H]2CCCN(C)[C@H]2C3=CC=NN3C)CCOCC1	-4.809550	0.146020	5.856730
15905	Z2962983327	CC=1C=C(F)C(CNC(=O)[C@@H]2CCO[C@H]2C=3C=CN=CC3)=C(F)C1	-5.702320	0.145980	5.398560
15906	Z1553989435	CCN1CC(C)N(CCOC=2C=CC(=CC2)[N+]([O-])=O)CC1C	-5.802400	0.145960	4.825840
15907	Z409887882	O=C(NC=1C=C(F)C=CC1F)N2CCN(CCC=3C=CC=CC3)CC2	-5.007710	0.145960	5.209370
