Rank	Ligand	SMILES	Binding Affinity (kcal/mol)	CNNscore	CNNaffinity
35	Z16884694	CC(OC=1C=CC=C(C1)N2C=NN=N2)C(=O)NC=3C=CC=CC3C=4C=CC=CC4	-10.62	0.927401	8.270638
36	Z1562693582	C1=NNC=2C=C(C=CC12)CN3CCC(CC3)C4=NN=C5C=CC=CN45	-10.62	0.988477	8.430137
37	Z1344769994	CC=1C=C(N=C(C)N1)N2CCC(CC2)NC(=O)C=3C=CC=4NC(=O)COC4C3	-10.59	0.790412	7.517780
38	Z1272290164	FC=1C=CC(=CC1)OC=2C=C(C=CN2)CNC3=NC=NC4=CC(F)=C(F)C=C34	-10.59	0.986522	8.710572
39	Z1648038979	CC=1C=CC(=CC1)N2C=C(N=N2)C(=O)NC=3C=CC=C(C3)C=4N=CN(C)N4	-10.58	0.970156	8.164329
40	Z1683566263	FC=1C=CC(=C(C1)C2=NOC(CN3N=NC(=N3)C=4C=CC=CC4)=N2)C(F)(F)F	-10.58	0.439284	7.932320
41	Z135644896	O=C(CN1C=CC(=O)NC1=O)N2CCN(CC2)C3=CC=CC(=C3)C(F)(F)F	-10.58	0.711123	7.664384
42	Z1814596996	CN(C(=O)C1C(C2CCC1O2)C(F)(F)F)C=3C=CC(=NN3)C=4C=CC=CC4	-10.57	0.547368	7.600712
43	Z3333528027	O=C(OCC=1C=CC=CC1)N2CCN(CC2)C=3C=CC4=NN=C(C=5C=CC=C(F)C5)N4N3	-10.57	0.821547	8.019929
44	Z1657364568	N#CC=1C(F)=CC=CC1OC=2C=CC(=CC2)C(=O)N3CC4CCC(O)C4C3	-10.56	0.945021	7.917027
45	Z1419257424	O=C(NCC=1C=CC(=CC1)OCC=2C=CC=C(F)C2)C3CCNC(=O)C3	-10.55	0.790963	7.314969
46	Z1783713123	O=C(NC=1C=CC(=CC1)C2=NC(=NN2)C3CC3)C=4C=CC=C5N=NNC45	-10.55	0.954201	8.058071
47	Z1385377331	[O-][N+](=O)C=1C=CC=C(C1)C=2C=C(NS(=O)(=O)C3=CC4=CC=CC=C4CC3)NN2	-10.53	0.849485	8.020191
48	Z2230613818	NC(=O)CCNC(=O)C=1C=CC(=CC1)NC(=O)C2=CSC(=N2)NC=3C=CC=CN3	-10.53	0.987503	8.406479
49	Z1418835506	CC1CCCN(CC=2C=CC(=CC2)NC(=O)C=3C=CNC(=O)C3)C1	-10.53	0.914303	7.446310
50	Z1956080983	NC=1N=CC=NC1C(=O)NCC=2C=CC=C(C2)N3C=CC(=N3)C(=O)O	-10.52	0.935073	7.639796
51	Z1558845277	CC=1C=C(F)C=CC1N2C=C(N=N2)C(=O)NC=3C=CC=C(C3)C4=NN=CN4C	-10.51	0.867363	8.261375
52	Z1974498722	CCOC=1C=CC=C(C1)[C@@H]2C[C@H]2NC(=O)CC=3C=CC(=CC3)N4C=NN=N4	-10.51	0.984424	8.353560
53	Z2151287460	CC=1C=CC=2CCC[C@H](NC(=O)NC=3C=C4CCCCN4N3)C2C1	-10.51	0.794914	7.668488
54	Z1991861549	CC=1C=CC=2NC(=CC2C1C)C(=O)NC=3C=NN(C3)C(C)(C)C(=O)O	-10.50	0.954293	7.911211
55	Z1761204954	O=C(C1CCC=2C=CC=CC21)N3CCC(C3)NC=4C=CC5=NC=CN5N4	-10.50	0.940411	8.059269
56	Z1141052076	CC(C)C1=NN=C2CN(CCC3=NC=4C=CC=CC4C(=O)N3)CCN12	-10.48	0.764357	8.004034
57	Z19039989	FC(F)(F)C=1C=CC=C(C1)C=2N=NN(CC3=NC=4C=CC=CC4S3)N2	-10.48	0.914577	8.192595
58	Z1772028790	CC=1C=CC(F)=C(C1)C=2C=C(NC(=O)C=3C=CC(=CC3)NC(N)=O)NN2	-10.47	0.963793	7.756034
59	Z2270119470	CC=1C=C(N=C(C)N1)N2CCC(CC2)NC(=O)C=3C=CC=4OC(F)(F)OC4C3	-10.47	0.903741	7.730794
60	Z1437212190	O=C(C1=CC(=NN1)C=2C=CC=CC2F)N3CCCC(C3)C4=NN=C5C=CC=CN45	-10.46	0.930123	8.499922
61	Z1625634977	O=C(C1=CC=2C(F)=CC=CC2N1)N3CC=C(C3)C=4C=CC(F)=CC4	-10.46	0.971174	8.015689
62	Z1275190485	CNC(=O)C=1C=CC=C(C1)C(=O)NC2=NC(=C(C)S2)C=3C=CC=4CCCC4C3	-10.46	0.898286	8.065530
63	Z1663082939	CN1C=NC(=N1)C=2C=CC(=CC2)NC(=O)C=3C=CC=C(C3)NC(N)=O	-10.46	0.963497	7.457816
64	Z1829149935	CC(NC(=O)N1CCC(CC1)OC=2C=CC(F)=CC2F)C3=NC=NN3C	-10.45	0.893991	7.989119
65	Z212966252	COCCN1N=C(C=CC1=O)C(=O)NC2=NC=C(CC=3C=CC=C(C3)C(F)(F)F)S2	-10.45	0.928335	8.360890
66	Z318695644	NC(=O)C=1C=C(C=CC1Cl)NC(=O)C=2C=CC(=CC2)NS(=O)(=O)C=3C=CC=CC3	-10.45	0.955910	8.206055
67	Z218285220	COC=1C=CC(=CC1OC)C(=O)NC2=NC(=CS2)C=3C=CC=4OCCC4C3	-10.44	0.755867	7.710085
68	Z318397580	CS(=O)(=O)NC=1C=CC=C(C1)NC(=O)C2=CC=C3CCCCC3=C2	-10.44	0.893202	7.700053
69	Z2109458031	CN1C(=O)CCC1C(=O)NCC=2C=CC(=CC2)OCC=3C=CC=C(F)C3	-10.44	0.804319	7.309024
70	Z1612499808	CC1=CC=CN2C=C(N=C12)C=3C=CC(=CC3)NC(C)C4=CC=CN=C4	-10.44	0.959139	8.202374
71	Z1160937246	O=C(NC=1C=CC(F)=CC1F)C2=CSC(=N2)C=3C=CC=4OCCOC4C3	-10.44	0.888440	7.980646
72	Z16108878	CC(OC=1C=CC=2C=CC(=O)OC2C1)C(=O)N3CCC=4C=CC=CC43	-10.43	0.713955	7.257072
73	Z1121634571	O=C(NC=1C=CC=C(C1)C2=NOC(=O)N2)C=3C=NN(C3)C4=CC=CC=C4F	-10.43	0.860747	7.801888
74	Z1928109409	O=C(NC1CCCC1)N2CCCC(C2)C(=O)N3CCCC4=NNC=C43	-10.43	0.948354	8.151312
75	Z19025349	O=C(CN1C(=O)C=NC=2C=CC=CC21)NC=3C=CC=C(C3)S(=O)(=O)N4CCOCC4	-10.43	0.618152	7.616687
76	Z1970378029	CC1=CC=C(O1)C=2C=CC(C)=C(C2)NC(=O)N[C@H]3CC[C@H](O)CC3	-10.43	0.838380	7.552610
77	Z1323778383	O=C(NCCC1=NN=C(O1)C=2C=CC=CC2)C=3C=CC=C(C3)C(F)(F)F	-10.42	0.790643	7.571059
78	Z3325175575	CC=1C=CC=C2N=C(N[C@@H]3CCN(C3)C(=O)C4=CN=C5CCCCN45)OC12	-10.41	0.931721	8.254763
79	Z1412914395	O=C(NC=1C=CN=C(C1)OC=2C=CC=CC2)C(=O)NC3CCC=4C=NNC4C3	-10.41	0.973198	8.043693
80	Z1413835799	CC1=CC(=O)NC=C1C(=O)NC=2C=CC(=CC2)CC3=NC4=CC=CC=C4S3	-10.41	0.912362	8.016854
81	Z1533550897	CC(CC1=NC(=NO1)C=2C=CC=CC2)NC(=O)C=3C=CC=CC3F	-10.41	0.859841	7.645521
82	Z2012801913	COC=1C=CC=2NC=C(CC(=O)NC3CCCC4=NN(C)C=C43)C2C1	-10.40	0.971600	7.969184
83	Z200028972	O=C(NCC=1C=CC=C(C1)NC(=O)C2CC2)C3=NNC=4C=CC=CC34	-10.40	0.899552	7.584748
84	Z1382553741	CC1(NC(=O)N(CC(=O)N2CC(CC=3C=CC=CC3F)C2)C1=O)C4CC4	-10.40	0.909629	7.765899
85	Z1445559244	CC=1C=CC(=CC1C(=O)O)NC(=O)C=2C=CC(=CC2)OC3CCOCC3	-10.40	0.944023	7.439359
86	Z1758758229	CC1=CC=CC(C)=C1NC(=O)N2CCC(C2)NC=3C=CC4=NC=CN4N3	-10.40	0.943105	8.176686
87	Z1533549229	CC(CC1=NC(=NO1)C=2C=CC=CC2)NC(=O)C=3C=C(C=CC3F)C(F)(F)F	-10.39	0.679928	7.662191
88	Z1512283734	CCC=1C=C(N=CN1)N2CCC(CC2)NC(=O)NC3=CC=CC(=C3)C4=NC=CO4	-10.39	0.645900	7.683516
89	Z1912510773	CC=1C=CC(C)=C(C1)NC(=O)CN2CCCC(C2)C=3C=CN=C(N)N3	-10.38	0.935291	8.123976
90	Z1233526737	CC(=O)NC=1C=C(C=CC1F)S(=O)(=O)NC=2C=CC=C(C2)COC3CCCCC3	-10.38	0.936829	8.079482
91	Z1241361847	CCC1C(=O)NCCN1CC(=O)N2CCC(CC2)NC(=O)C=3C=CC=CC3	-10.38	0.901756	7.634652
92	Z1657342341	O=C(COC=1C=CC=2C=CC=CC2C1)N3CCC(CC3)C4CCOC4	-10.37	0.860248	7.290007
93	Z1348332946	NC(=O)C1=CN=CC(=N1)N2CCN(CC3=NC(N)=C4C=CC=CC4=N3)CC2	-10.37	0.891422	7.996886
94	Z1661265601	FC=1C=CC=CC1C2=NN=C(CCC3=NC(=NO3)C=4C=CC=CN4)O2	-10.36	0.903039	8.171864
95	Z1908702806	CC=1C=CN=C(C1)C2=NNC(=N2)C(C)NC(=O)[C@H]3CCC(=O)N3	-10.36	0.986589	8.078705
96	Z1666241818	O=C(NC=1C=CC(=CC1)OC=2C=CN=CC2)C=3C=CN=C(C3)OC4CCOC4	-10.35	0.952702	7.854375
97	Z1533545036	CC=1C=CC(C(=O)NC(C)CC2=NC(=NO2)C=3C=CC=CC3)=C(C)C1	-10.35	0.886407	7.733512
98	Z1798567797	CC=1C=C(O)C=CC1NC(=O)NC2=CC=C3OCC(=O)N(C)C3=C2	-10.34	0.978509	7.561759
99	Z1317910735	CC=1C=CC=C(C1)C2=NN=C(O2)C(C)N(C)CC3=CC=CC(O)=C3	-10.34	0.919898	7.609219
100	Z2023323535	CC1CC(CCNC(=O)C(=O)NC=2C=CN(CCC=3C=CN=CC3)N2)CC(C)O1	-10.34	0.974596	7.979090
101	Z1895494984	CC(C)CN1N=CN=C1CS(=O)(=O)C2=NC(=NN2)C=3C=CC=4CCCC4C3	-10.33	0.929169	8.587660
102	Z1478843806	CC1=NN=C(C=2C=CC=C(C2)NC(=O)C=3C=C(Cl)C=CN3)N1C	-10.33	0.919734	7.909625
103	Z1512516317	COC=1C=CC=C2C=C(OC12)C(=O)NC=3C=CC(Cl)=CC3O	-10.33	0.889997	7.147779
104	Z1441094844	CC=1C=CC(=CC1C2=NC=CO2)NC(=O)C3=CC=C4NN=NC4=C3	-10.31	0.984346	7.871259
105	Z1786427114	COC(C)C=1C=CC=C(C1)NC(=O)C(=O)NC=2C=CN(CCC=3C=CN=CC3)N2	-10.30	0.955045	7.936015
106	Z1208973731	O=C(NCC1CCCC=2C=CC=CC21)NC3=CC=C4NN=CC4=C3	-10.30	0.889755	7.522335
107	Z2057108839	O=C(C1CCC=2NN=NC2C1)N3CCC(CC3)OCC=4C=CC(F)=CC4	-10.30	0.926408	7.944659
108	Z1171730310	O=C(NCC1=NN=NN1)C2=CC=C(COC=3C=CC(F)=CC3)O2	-10.30	0.744651	7.245114
109	Z1243952150	CN1N=CC=C1C2CCN(CC2)C(=O)NC=3C=CC(F)=C(C3)C(F)(F)F	-10.30	0.970511	8.109045
110	Z1207243017	O=C(NCCC1=NC(=NO1)C=2C=CC=C(Cl)C2)C=3C=CC=CC3C(F)(F)F	-10.30	0.582894	7.546339
111	Z1309244519	CCC1OC=2C=C(C=CC2NC1=O)C(C)NC(=O)NCC3CC=CCC3	-10.29	0.778533	7.638870
112	Z1833927446	O=C(CNC(=O)C=1C=CC=C(F)C1)NC2=NNC=3C=CC(=CC23)C(F)(F)F	-10.29	0.940942	7.906869
113	Z1462966421	CCOC=1C=CC(=CC1)C2=NOC(CCC(=O)N[C@H]3C=4C=CC=CC4C[C@H]3O)=N2	-10.29	0.657454	7.659993
114	Z3173238336	CC1C(CCN1C(=O)C=2C=CC(=CC2)OC=3C=CC=CN3)C(=O)O	-10.28	0.929419	7.527279
115	Z1891236127	C=1N=C2C=NC=CN2C1C3=NOC(=N3)C=4C=CN=C(C4)OC5CCOC5	-10.28	0.930148	7.985396
116	Z2227896057	CC1(C)C(=O)NC=2C=C(C=CC21)C(=O)NC=3C=CC=4CCNC(=O)C4C3	-10.28	0.964242	7.803050
117	Z168710186	O=C(NCC=1C=CC(=CC1)CN2C=CC=N2)C3=NNC=4C=CC=CC34	-10.28	0.902547	7.735631
118	Z1869951140	COC=1C=CC(=CC1OC2CCCC2)C(=O)NC=3C=C(C=CC3F)C(=O)O	-10.27	0.938261	7.803375
119	Z1228197009	COC=1C=C2C=C(NC2=CC1OC)C(=O)NC=3C=CN(CCC=4C=CN=CC4)N3	-10.27	0.960936	8.157652
120	Z1345992329	O=C(NC1=NN=C(CC=2C=CC(F)=CC2)N1)C=3C=CC=NC3O	-10.27	0.952288	7.847283
121	Z1669782163	NC(=O)C=1C=C(C=CC1F)NC(=O)N2CCOC(C2)C3CCCCC3	-10.26	0.975498	7.738443
122	Z1393337625	O=C(NC=1C=CC=CC1N2CCCC2=O)NC3CCN(C3)C=4N=CC=CC4F	-10.26	0.928970	8.115358
123	Z1670211621	O=C(NC=1N=CN(N1)C2CCCCC2)C3=CC(F)=C(F)C(O)=C3F	-10.26	0.836369	7.687397
124	Z1348494469	CNS(=O)(=O)C=1C=CC=2CCN(C(=O)CCC3=NC=4C(C)=CC=CC4N3)C2C1	-10.26	0.944490	8.282042
125	Z1276843636	CC=1C=CC(NC(=O)N2CCN(CC=3C=CC=C(F)C3)C(=O)C2)=C(F)C1	-10.25	0.966634	7.909701
126	Z1554763938	NC(=O)C=1C=C(C=CN1)OC=2C=CC=C(C2)OC=3N=CN=C4C=CSC34	-10.25	0.977960	8.422885
127	Z1886704257	O=C(NC1CCC=2C=C(O)C=CC2C1)C=3C=C(ON3)C=4C=CC(F)=CC4	-10.24	0.837175	7.530575
128	Z1280889872	[O-][N+](=O)C=1C=CC=C(C1)C2=NNC(=N2)NC(=O)C3CC=4C=CC=CC4O3	-10.23	0.664809	7.436090
129	Z1204853797	O=C(NC=1C=CC=C(C1)C2=NN=CN2)C=3C=CC=4NN=NC4C3	-10.23	0.986693	7.849188
130	Z2018795016	CC(C)C1=NOC(CC=2C=CC(=CC2)NC(=O)N3CCCC3)=N1	-10.23	0.907144	7.702716
131	Z2143072080	N#CC=1C=CC=C(C1)C(=O)NCCC2=NC(=NN2)C=3C=CC(Cl)=CC3	-10.22	0.897324	7.705097
132	Z165076272	O=C(NCC=1C=CC(=CC1)CN2C=CC=N2)C=3C=CC=C(C3)S(=O)(=O)NC4CC4	-10.21	0.781885	7.657838
133	Z217293500	CC1CCCN(C1)S(=O)(=O)C=2C=CC(=CC2)NC(=O)C=3C=CC(=O)NC3	-10.21	0.918292	7.773250
134	Z1169945540	O=C1NC=2C=CC=CC2SC1CC3=NC(CC=4C=CC=CC4)=NO3	-10.20	0.952086	7.956136
135	Z1141098692	CC=1N=C(C)N(CC2CCCN(CC(=O)NC(=O)NC=3C=CC=CC3)C2)N1	-10.19	0.629908	7.687264
136	Z1787678253	O=C(C=1C=CC=C(C1)N2C=CC(=N2)C(F)(F)F)N3CCC(CC3)C4CCCO4	-10.19	0.896424	7.869740
137	Z1505746010	O=C(N[C@H]1CC[C@H](O)CC1)NC2CCN(CCC=3C=CC=CC3)CC2	-10.18	0.826252	7.514326
138	Z1224727645	CC=1C=CC=C(C(=O)NC=2C=CC=C(C2)C3=NN=CN3)C1O	-10.18	0.985189	7.586551
139	Z14180179	O=C(CN1C(=O)NC2(CCC=3C=CC=CC32)C1=O)NC=4C=CC=CC4OC(F)F	-10.18	0.873563	7.803077
140	Z2233953561	NC(=O)C=1C=CC=C(C1)CNC=2N=CN=C3C2N=CN3C=4C=CC=CC4	-10.17	0.967770	8.124715
141	Z1852389726	O=C(CC1=NOC=2C=CC=CC12)NC=3C=CC=C4C=NN=CC34	-10.17	0.956903	7.835450
142	Z1442880943	O=C(CC1CCC(CC1)C=2C=CC=CC2)NC3CCCC=4C=NNC43	-10.17	0.935315	7.764896
143	Z140925092	CC=1C=CC=C(C1)C(=O)NCC(=O)NC=2C=CC(=CC2)N3C=NC=4C=CC=CC43	-10.17	0.804669	7.586339
144	Z185227034	O=C(NC=1C=NC(=NC1)C=2C=CC=CC2)C=3C=CC=CC3C(F)(F)F	-10.17	0.760290	7.581407
145	Z212419702	CC1=NN(C)C(C)=C1CC(=O)NC=2C=C(C=CC2O)S(=O)(=O)N3CCCC3	-10.16	0.901150	8.072837
146	Z1991760552	O=C(O)C1=CC=2C=C(C=CC2O1)NC(=O)C=3C=CN(N3)C=4C=CC=CC4	-10.16	0.873138	7.346706
147	Z1557200583	CC1(O)CCCN(CC=2C=CC=C(C2)C(=O)NC=3C=CC=CC3)C1	-10.16	0.920403	7.424617
148	Z1334208338	CC=1C=C(C(=O)NCCC2=NN=C(O2)C=3C=CC=CC3)N(C)N1	-10.16	0.879228	7.447488
149	Z2143574348	O=C(CC1CCCC(=O)N1)NCC=2C=CC(=CC2)OCC3=CC=CC(F)=C3	-10.16	0.874286	7.606280
150	Z1030553194	O=C(NCC=1C=C(ON1)C=2C=CC=CC2)C3CC(=O)N(CC(F)(F)F)C3	-10.16	0.850124	7.322896
151	Z1534051849	CC(CC1=NC(=NO1)C=2C=CC=CC2)NC(=O)C(F)(F)C=3C=CC=CC3	-10.15	0.620084	7.500460
152	Z1449546176	O=C1C=2C=NN(CCOC=3C=CC=CC3)C2N=CN1CC=4C=CON4	-10.15	0.777325	7.616255
153	Z2044975655	CC1=NC(CN2N=NC(NC(=O)C3CCCCC3)=C2C)=NO1	-10.15	0.291882	7.356543
154	Z1265326493	CC1=NN=C(O1)C=2C=CC=C(C2)NC(=O)C=3C=CC(=NC3)C(F)(F)F	-10.15	0.924042	7.707109
155	Z1886725620	CC1=NN(C)C(C)=C1C=2C=C(NN2)C(=O)NC3CCC4=CC(O)=CC=C4C3	-10.14	0.978995	8.287659
156	Z1951443958	O=C(NCCC1=COC(=N1)C=2C=CC=CC2)C=3C=NN4C=CN=CC34	-10.14	0.803211	7.742784
157	Z3325175536	O=C(C1=NNC=2CCCCC12)N3CC[C@H](C3)NC=4C=NC5=CC=CC=C5N4	-10.14	0.862346	8.291059
158	Z1462533457	CC1=NN(C)C(C)=C1CNC=2C=CC(=CC2)C3=CN4C=CC=C(C)C4=N3	-10.14	0.936020	8.162922
159	Z1742936480	CC(C)C=1C=CC=2CCC(NC(=O)NCC3CCC(O3)C(N)=O)C2C1	-10.13	0.977612	7.765388
160	Z1199446272	O=C(NC=1C=CC(F)=C(Cl)C1)C2CCN(CC2)S(=O)(=O)C3=CC(F)=CC=C3Cl	-10.13	0.903069	8.240944
161	Z1644166814	CCN1C=NN=C1C2CCCN(C2)C(=O)CNC(=O)C3=CC=CC(=C3)OC	-10.13	0.874244	7.855610
162	Z2164783472	O=C(C=1C=NC=2NC(=O)NC2C1)N3CCC4=C(C3)N=CN4CCC=5C=CC=CC5	-10.13	0.942819	8.255180
163	Z1951403134	CC=1OC(=NC1CCNC(=O)C=2C=NN3C=CN=CC23)C=4C=CC=CC4	-10.12	0.874771	8.071327
164	Z1908277093	CCC=1NN=C(C2=NC(=NO2)C=3C=CC(F)=C(C)C3)C1[N+]([O-])=O	-10.12	0.582826	7.526631
165	Z1528777001	COC=1C=CC=C(C1)C2=NOC(=N2)C=3C=CC=C4C3OC(=O)N4C	-10.12	0.652909	7.388117
166	Z2256308106	O=C(CCSCC1=NC2=CC=CC=C2C(=O)N1)NCC3(CC3)C(=O)O	-10.12	0.972194	7.848460
167	Z1864323324	O=C(NCC1=NC(=NO1)C=2C=CC(Cl)=CC2)C=3N=CC(F)=CC3F	-10.12	0.671393	7.436531
168	Z1612499913	CC1=CC=CN2C=C(N=C12)C=3C=CC(=CC3)NC(C)C=4C=CN=CC4	-10.12	0.939556	8.042692
169	Z2196423205	CC(O)(C(=O)NCCC1=NC(=NO1)C=2C=CC(Cl)=CC2)C3CCC3	-10.12	0.886791	7.454074
170	Z1734346950	COC=1C=CC(=CC1OC(F)F)CCNC(=O)N2CCC3=NNC(=O)C=C3C2	-10.12	0.890571	7.670564
171	Z212456840	CCN(CC)S(=O)(=O)C1=CC=C(O)C(=C1)NC(=O)CC=2C(C)=NN(C)C2C	-10.11	0.906923	8.068395
172	Z2010816105	O=C(COC=1C=CC=CC1)N2CCC(C2)NC=3N=CN=C4N=CNC34	-10.11	0.920642	7.561996
173	Z1139435051	CC1=NN=C2CN(CC3=NC(=NO3)C=4C=CC(C)=C(F)C4)CCN12	-10.10	0.862436	7.586462
174	Z1523856206	COC(=O)C=1C=CC=C(NC(=O)CN2C(=O)NC3(CC(C)CC(C)C3)C2=O)C1O	-10.10	0.831667	7.469527
175	Z1981860810	O=C(NC1CCC(C1)N2CCN3C(=O)CCC3C2)C=4N=CC=CC4O	-10.10	0.589845	7.303975
176	Z1155817795	CN1N=CC=2C(=NC=NC21)NC=3C=CC(=CC3)OC=4C=CC(=CC4)CO	-10.09	0.994640	8.452346
177	Z1645591471	CC=1OC(=NC1C(=O)NC=2C=CC(O)=CC2F)C3=CC=C(Cl)C(Cl)=C3	-10.09	0.908273	8.050900
178	Z1674032805	O=C(NCCC1=CC=2C=CC=CC2O1)NC3CCCS(=O)(=O)C3	-10.09	0.895820	7.374262
179	Z1715389649	CC(O)(CNC(=O)C1=CC=C(COC=2C=CC(F)=CC2)O1)C(=O)O	-10.08	0.845396	7.006099
180	Z1410243144	O=C(NC=1C=C(NN1)C=2C(F)=CC=CC2F)C3CCCC=4NN=CC43	-10.08	0.899649	8.097905
181	Z2193265942	O=C(CN1N=NC(=N1)C=2C=CC=CC2)NC=3C=C(C=CN3)C4CC4	-10.08	0.545285	7.446785
182	Z1486401341	CC1=NC(=NN1)C=2C=CC=C(C2)NC(=O)CC=3C=CC=C(C3C)[N+]([O-])=O	-10.08	0.890653	7.745361
183	Z3105660367	CC=1C=C(C)C=C(C1)C2CCN(C2)C(=O)C3=CN4C=C(C=CC4=N3)CN	-10.08	0.839851	7.697024
184	Z1504149944	O=C(NC=1C=CC(=CC1)S(=O)(=O)N2CCCC2)C=3C=CC(=CC3)CCC(F)(F)F	-10.08	0.820967	7.443155
185	Z1385376677	O=C1NC=2C=CC(=C3C=CC=C1C23)S(=O)(=O)NC4=CC(=NN4)C=5C=CC=CC5	-10.07	0.939173	8.033923
186	Z2041449688	CC(C)(C)OC(=O)NC(C)(C)C1=NOC(=N1)C=2C=CC(=CC2)C3=NC(=NO3)C4CC4	-10.07	0.827467	7.728173
187	Z1772022837	CC=1C=CC(F)=C(C1)C=2C=C(NC(=O)C(C)N3C=NC=N3)NN2	-10.06	0.906064	7.743490
188	Z1213587975	CC1=NN(C)C=C1CCC(=O)NC=2C=NC(=NC2)C3=CC=CC(O)=C3	-10.06	0.936933	8.010433
189	Z1389994182	CC1=NNC(=N1)C=2C=CC(=CC2)NC(=O)C=3C(F)=CC(C#N)=CC3F	-10.06	0.949560	7.680991
190	Z1885081170	O=C(C1=COC(=N1)C2CCC2)N3CC(C3)OCC=4C=CC=C5C=CC=CC45	-10.05	0.654631	7.251517
191	Z1385382825	CC1=CC=C(S1)C=2C=C(NS(=O)(=O)C=3C=CC=4NC(=O)C5=CC=CC3C54)NN2	-10.05	0.938483	8.192103
192	Z167650846	O=C(NC=1C=C(F)C=C(F)C1)C=2C=CC=C(C2)CN3CCCC3=O	-10.05	0.934217	7.615795
193	Z1093864476	O=C(NCCC=1C=CC=C(F)C1)NC=2C=C(C=CC2F)N3C=NN=N3	-10.05	0.841263	7.880135
194	Z1169936327	OC=1C=CC(=CC1)C2=NOC(=N2)C=3C=CC=C(C3)CN4CCCC4	-10.04	0.813973	7.336901
195	Z13607346	O=C(COC=1N=CN=C2C1C=NN2C=3C=CC=CC3)NC4=CC=CC=C4Cl	-10.04	0.941217	8.087147
196	Z1167288024	O=C(NCCC1=NC(=NO1)C=2C=CC(Cl)=CC2)C3=CC=CC(F)=C3F	-10.04	0.688761	7.362768
197	Z1192532226	CC1=NN(C)C=C1C(=O)NCCC2=NC(=NO2)C=3C=CC(Cl)=CC3	-10.04	0.846445	7.344773
198	Z1626767099	O=C(C1=CC=2C(F)=CC=C(F)C2N1)N3CC=C(C3)C=4C=CC=CC4	-10.04	0.962973	7.885699
199	Z1533555578	CC=1C=CC=C(C(=O)NC(C)CC2=NC(=NO2)C=3C=CC=CC3)C1F	-10.04	0.745289	7.536799
200	Z1695741932	O=C(NCCC1=NC(=NN1)C=2C=CC=CC2)C=3C=CC=C(F)C3F	-10.03	0.901040	7.599637
201	Z1747092332	COCC=1C=CC=C(C1)CC(=O)NC=2C=C(NN2)C=3C=C(F)C=C(F)C3	-10.03	0.839300	7.820305
202	Z1603429082	O=C(O)CC=1C=CC=CC1NC(=O)C=2C=C(ON2)C=3C=CC(F)=CC3	-10.03	0.688585	7.379297
203	Z1996945685	CC1=CNN=C1C(=O)N2CC(C2)OCC=3C=CC=C4C=CC=CC34	-10.03	0.738493	7.191395
204	Z3268553803	O=C(NCCC=1C=CC(O)=C(C1)CO)NC=2C=CC=3CCCC3N2	-10.03	0.934038	7.450743
205	Z1206340393	CN(C(=O)NC=1C=CC(F)=C(C1)C(N)=O)C2CCC3=CC=CC=C3C2	-10.03	0.963721	7.824311
206	Z1609470260	O=C(O)C=1C=CC=C(C1)CC(=O)N2CCC(CC2)C(=O)N3CCCCC3	-10.03	0.742039	7.324418
207	Z1715582292	O=C(O)C=1C=CC=C(C1)NS(=O)(=O)C2=CNC=3C=CC=C(F)C23	-10.03	0.827183	7.252517
208	Z1023588462	CC=1C=CC(=CC1)C2=NC(=CO2)CCNC(=O)C3=CC=NN3C	-10.03	0.712579	7.180893
209	Z1260906766	O=C(NC=1C=C(Br)C=CC1F)C=2C=CC=C(N2)C(=O)N3CCCC3	-10.02	0.872676	7.744287
210	Z1171691568	CC1(NC(=O)NC1=O)C2=CC=CC(=C2)NC(=O)CN3CC(=O)NC3=O	-10.02	0.940338	7.627954
211	Z1868553687	O=C1NC(C(=O)N1CC2=CC=C(O2)C3=NC=4C=CC=CC4S3)C5CC5	-10.02	0.665002	7.475212
212	Z1803027453	O=C(CC1=NNC(=O)C=2C=CC=CC12)NCC=3C=CC=C4C=CNC34	-10.01	0.912705	7.996317
213	Z1409323699	O=C(NCC=1C=CC(=CC1)OC2CCCCC2)C3CCCC=4NN=CC43	-10.01	0.900236	7.922834
214	Z1689158115	COC1(CCCC1)C2=NOC(CCCOC=3C=CC=C4C=CC=CC34)=N2	-10.00	0.810768	7.641816
215	Z1155287545	O=C(NC1=NN=C(CC=2C=CC=CC2F)S1)C=3C=CC=CC3Cl	-10.00	0.958985	8.117758
216	Z21496399	O=C(CSC1=NN=C(O1)C=2C=CC(Cl)=CC2)N3CCCC4=CC=CC=C43	-10.00	0.657802	7.698647
217	Z2233110945	CC=1C=CC(=CC1)N2NC(=CC2=O)C(=O)N3CCN4C(=NN=C4C3)C(F)F	-10.00	0.548710	7.708689
218	Z1956083607	CC=1C=C(N=CN1)C(=O)NCC=2C=CC=C(C2)N3C=CC(=N3)C(=O)O	-10.00	0.723357	7.234913
219	Z1758684409	CC1=CC(=NO1)NC(=O)N2CCC(C2)NC=3C=CC4=NC=CN4N3	-10.00	0.962740	7.846924
220	Z1862816549	CC(=CC=1C=CC=CC1)CN(C)C(=O)C=2C=CC=3NC(=O)C(=O)NC3C2	-10.00	0.887973	8.034711
221	Z1169950934	FC=1C=CC(Br)=C(C1)C2=NN=C(CCC3=NC(=NO3)C=4C=CC=CN4)O2	-10.00	0.904214	8.389376
