Rank	Ligand	SMILES	Binding_Affinity(kcal/mol)
757	Z1213675580	N/A	     -9.77
758	Z2188306716	N/A	     -9.77
759	Z1625876134	N/A	     -9.77
760	Z19651033	N/A	     -9.77
761	Z1797277383	N/A	     -9.77
762	Z4662242358	N/A	     -9.77
763	Z166711302	N/A	     -9.77
764	Z1564755952	N/A	     -9.77
765	Z146785528	N/A	     -9.77
766	Z195567356	N/A	     -9.77
767	Z117920772	N/A	     -9.77
768	Z1445264453	N/A	     -9.77
769	Z73327098	N/A	     -9.76
770	Z1852096459	N/A	     -9.76
771	Z2034645726	N/A	     -9.76
772	Z400997348	N/A	     -9.76
773	Z2196348919	N/A	     -9.76
774	Z168809628	N/A	     -9.76
775	Z2362658193	N/A	     -9.76
776	Z13608273	N/A	     -9.76
777	Z119980546	N/A	     -9.76
778	Z729643612	N/A	     -9.76
779	Z33313864	N/A	     -9.76
780	Z382737546	N/A	     -9.76
781	Z2038008914	N/A	     -9.76
782	Z238765636	N/A	     -9.76
783	Z1239131952	N/A	     -9.76
784	Z1757878327	N/A	     -9.76
785	Z2568438182	N/A	     -9.76
786	Z30857941	N/A	     -9.76
787	Z1000303918	N/A	     -9.76
788	Z1443980941	N/A	     -9.76
789	Z1443801309	N/A	     -9.76
790	Z3689325622	N/A	     -9.75
791	Z115053918	N/A	     -9.75
792	Z1672638133	N/A	     -9.75
793	Z1548454301	N/A	     -9.75
794	Z2310687066	N/A	     -9.75
795	Z27678019	N/A	     -9.75
796	Z2608399260	N/A	     -9.75
797	Z381709104	N/A	     -9.75
798	Z1175842458	N/A	     -9.75
799	Z2078820877	N/A	     -9.75
800	Z2981955038	N/A	     -9.75
801	Z749522760	N/A	     -9.75
802	Z558381434	N/A	     -9.75
803	Z2606214235	N/A	     -9.75
804	Z1677960552	N/A	     -9.75
805	Z2386381812	N/A	     -9.74
806	Z1462745684	N/A	     -9.74
807	Z211294030	N/A	     -9.74
808	Z52499684	N/A	     -9.74
809	Z99430724	N/A	     -9.74
810	Z92640623	N/A	     -9.74
811	Z1615662266	N/A	     -9.74
812	Z235823590	N/A	     -9.74
813	Z85896063	N/A	     -9.74
814	Z3416070934	N/A	     -9.74
815	Z119821162	N/A	     -9.74
816	Z165106044	N/A	     -9.74
817	Z96554925	N/A	     -9.74
818	Z25836607	N/A	     -9.74
819	Z1421514348	N/A	     -9.74
820	Z195777552	N/A	     -9.74
821	Z275023564	N/A	     -9.74
822	Z2234933135	N/A	     -9.74
823	Z1757079575	N/A	     -9.74
824	Z281958614	N/A	     -9.74
825	Z44481850	N/A	     -9.74
826	Z2376962671	N/A	     -9.74
827	Z755627430	N/A	     -9.74
828	Z1343520703	N/A	     -9.74
829	Z228961780	N/A	     -9.74
830	Z24936924	N/A	     -9.74
831	Z1870440356	N/A	     -9.74
832	Z1434155951	N/A	     -9.74
833	Z2364625318	N/A	     -9.74
834	Z87588329	N/A	     -9.74
835	Z2382379275	N/A	     -9.74
836	Z220404396	N/A	     -9.73
837	Z1628147998	N/A	     -9.73
838	Z30930690	N/A	     -9.73
839	Z1843532921	N/A	     -9.73
840	Z238920884	N/A	     -9.73
841	Z31759525	N/A	     -9.73
842	Z105938460	N/A	     -9.73
843	Z2111496524	N/A	     -9.73
844	Z117921268	N/A	     -9.73
845	Z2953095280	N/A	     -9.73
846	Z109991300	N/A	     -9.73
847	Z51727799	N/A	     -9.73
848	Z1449657179	N/A	     -9.73
849	Z1212586468	N/A	     -9.73
850	Z2054661100	N/A	     -9.73
851	Z1230507048	N/A	     -9.73
852	Z2436772606	N/A	     -9.73
853	Z2709707674	N/A	     -9.73
854	Z138306558	N/A	     -9.73
855	Z365696472	N/A	     -9.73
856	Z27367056	N/A	     -9.73
857	Z1348302923	N/A	     -9.73
858	Z3091770347	N/A	     -9.73
859	Z226439976	N/A	     -9.73
860	Z2001486275	N/A	     -9.72
861	Z2701006377	N/A	     -9.72
862	Z1762708751	N/A	     -9.72
863	Z1324828222	N/A	     -9.72
864	Z296218120	N/A	     -9.72
865	Z20136065	N/A	     -9.72
866	Z275024962	N/A	     -9.72
867	Z394722112	N/A	     -9.72
868	Z823397328	N/A	     -9.72
869	Z1264334187	N/A	     -9.72
870	Z9005560253	N/A	     -9.72
871	Z2952108675	N/A	     -9.72
872	Z2965855259	N/A	     -9.72
873	Z425059644	N/A	     -9.71
874	Z112367878	N/A	     -9.71
875	Z2227618559	N/A	     -9.71
876	Z2006509490	N/A	     -9.71
877	Z1934925983	N/A	     -9.71
878	Z56919907	N/A	     -9.71
879	Z1590089565	N/A	     -9.71
880	Z1849449239	N/A	     -9.71
881	Z2149943190	N/A	     -9.71
882	Z29215663	N/A	     -9.71
883	Z102464930	N/A	     -9.71
884	Z31484526	N/A	     -9.71
885	Z2362317423	N/A	     -9.71
886	Z9180368033	N/A	     -9.71
887	Z3686444450	N/A	     -9.71
888	Z3889890239	N/A	     -9.71
889	Z220595036	N/A	     -9.71
890	Z2638661476	N/A	     -9.71
891	Z3555720762	N/A	     -9.70
892	Z2041185490	N/A	     -9.70
893	Z2825970047	N/A	     -9.70
894	Z57735881	N/A	     -9.70
895	Z2296071943	N/A	     -9.70
896	Z987907884	N/A	     -9.70
897	Z1661177574	N/A	     -9.70
898	Z1545197680	N/A	     -9.70
899	Z88268564	N/A	     -9.70
900	Z1738537444	N/A	     -9.70
901	Z44452740	N/A	     -9.70
902	Z2068151183	N/A	     -9.70
903	Z101159592	N/A	     -9.70
904	Z56825880	N/A	     -9.70
905	Z1715195986	N/A	     -9.70
906	Z297683002	N/A	     -9.70
907	Z46398596	N/A	     -9.70
908	Z361930690	N/A	     -9.70
909	Z1966541154	N/A	     -9.70
910	Z223994192	N/A	     -9.70
911	Z114983738	N/A	     -9.70
912	Z1478478246	N/A	     -9.70
913	Z275022090	N/A	     -9.70
914	Z1725595540	N/A	     -9.69
915	Z1771402536	N/A	     -9.69
916	Z3509947209	N/A	     -9.69
917	Z1006545500	N/A	     -9.69
918	Z1461025622	N/A	     -9.69
919	Z1557591022	N/A	     -9.69
920	Z2053345070	N/A	     -9.69
921	Z1518667308	N/A	     -9.69
922	Z1760530466	N/A	     -9.69
923	Z1591106954	N/A	     -9.69
924	Z403318374	N/A	     -9.69
925	Z51821652	N/A	     -9.69
926	Z2761479549	N/A	     -9.69
927	Z1416033171	N/A	     -9.69
928	Z2159548279	N/A	     -9.68
929	Z2327225391	N/A	     -9.68
930	Z216770526	N/A	     -9.68
931	Z2766108347	N/A	     -9.68
932	Z2483102708	N/A	     -9.68
933	Z1070887450	N/A	     -9.68
934	Z1117179705	N/A	     -9.68
935	Z65102761	N/A	     -9.68
936	Z1127849569	N/A	     -9.68
937	Z2361560636	N/A	     -9.68
938	Z16115734	N/A	     -9.68
939	Z140802898	N/A	     -9.68
940	Z1407894910	N/A	     -9.68
941	Z66365586	N/A	     -9.68
942	Z110100214	N/A	     -9.68
943	Z2439235071	N/A	     -9.68
944	Z3685960042	N/A	     -9.68
945	Z79380260	N/A	     -9.68
946	Z18902965	N/A	     -9.68
947	Z1410279536	N/A	     -9.67
948	Z27152155	N/A	     -9.67
949	Z16335866	N/A	     -9.67
950	Z1624100559	N/A	     -9.67
951	Z28509039	N/A	     -9.67
952	Z152044284	N/A	     -9.67
953	Z443922260	N/A	     -9.67
954	Z1759890428	N/A	     -9.67
955	Z30921779	N/A	     -9.67
956	Z109987614	N/A	     -9.67
957	Z28458078	N/A	     -9.67
958	Z2035300556	N/A	     -9.67
959	Z321210576	N/A	     -9.67
960	Z152420168	N/A	     -9.67
961	Z245040174	N/A	     -9.67
962	Z1499030004	N/A	     -9.67
963	Z805987380	N/A	     -9.66
964	Z1578854220	N/A	     -9.66
965	Z2439787752	N/A	     -9.66
966	Z1927743664	N/A	     -9.66
967	Z99072744	N/A	     -9.66
968	Z91103270	N/A	     -9.66
969	Z1787441511	N/A	     -9.66
970	Z211301394	N/A	     -9.66
971	Z216764026	N/A	     -9.66
972	Z367526254	N/A	     -9.66
973	Z90172306	N/A	     -9.66
974	Z9090399396	N/A	     -9.66
975	Z1172998587	N/A	     -9.66
976	Z16527102	N/A	     -9.66
977	Z56895671	N/A	     -9.66
978	Z289226172	N/A	     -9.66
979	Z192932756	N/A	     -9.66
980	Z2233360081	N/A	     -9.66
981	Z26272471	N/A	     -9.66
982	Z1689453213	N/A	     -9.66
983	Z4400904077	N/A	     -9.66
984	Z980779712	N/A	     -9.66
985	Z1312353802	N/A	     -9.66
986	Z1363011345	N/A	     -9.66
987	Z90677696	N/A	     -9.66
988	Z237376296	N/A	     -9.66
989	Z511447918	N/A	     -9.66
990	Z1708125723	N/A	     -9.66
991	Z2608764910	N/A	     -9.66
992	Z1231593076	N/A	     -9.65
993	Z1254350636	N/A	     -9.65
994	Z2391899648	N/A	     -9.65
995	Z44470278	N/A	     -9.65
996	Z1344733463	N/A	     -9.65
997	Z27456042	N/A	     -9.65
998	Z1730035957	N/A	     -9.65
999	Z3017506338	N/A	     -9.65
1000	Z1685632458	N/A	     -9.65
1001	Z2482927308	N/A	     -9.65
1002	Z69184286	N/A	     -9.65
1003	Z220404394	N/A	     -9.65
1004	Z729177994	N/A	     -9.65
1005	Z2305258901	N/A	     -9.65
1006	Z1471690152	N/A	     -9.65
1007	Z147056802	N/A	     -9.65
1008	Z29127911	N/A	     -9.65
1009	Z2764040753	N/A	     -9.65
1010	Z30166782	N/A	     -9.65
1011	Z1426517611	N/A	     -9.65
1012	Z215367982	N/A	     -9.64
1013	Z319544044	N/A	     -9.64
1014	Z240399166	N/A	     -9.64
1015	Z336704354	N/A	     -9.64
1016	Z27320207	N/A	     -9.64
1017	Z19081873	N/A	     -9.64
1018	Z2955395640	N/A	     -9.64
1019	Z1304975460	N/A	     -9.64
1020	Z2794297910	N/A	     -9.64
1021	Z3686694160	N/A	     -9.64
1022	Z2307809639	N/A	     -9.64
1023	Z1831395556	N/A	     -9.64
1024	Z1452017951	N/A	     -9.64
1025	Z2656436125	N/A	     -9.64
1026	Z195906398	N/A	     -9.64
1027	Z1560824601	N/A	     -9.64
1028	Z32733998	N/A	     -9.64
1029	Z106028280	N/A	     -9.64
1030	Z367557450	N/A	     -9.64
1031	Z1262926589	N/A	     -9.63
1032	Z16879498	N/A	     -9.63
1033	Z16255847	N/A	     -9.63
1034	Z44556098	N/A	     -9.63
1035	Z168265658	N/A	     -9.63
1036	Z1208539068	N/A	     -9.63
1037	Z1987074727	N/A	     -9.63
1038	Z368512050	N/A	     -9.63
1039	Z31233852	N/A	     -9.63
1040	Z2569784131	N/A	     -9.63
1041	Z225489436	N/A	     -9.63
1042	Z2188321752	N/A	     -9.63
1043	Z210738910	N/A	     -9.63
1044	Z220314652	N/A	     -9.63
1045	Z1755874874	N/A	     -9.63
1046	Z4400904110	N/A	     -9.63
1047	Z1356073334	N/A	     -9.63
1048	Z1654890954	N/A	     -9.63
1049	Z915596296	N/A	     -9.63
1050	Z433623208	N/A	     -9.63
1051	Z2596729145	N/A	     -9.63
1052	Z1754476924	N/A	     -9.63
1053	Z27543279	N/A	     -9.63
1054	Z1841833645	N/A	     -9.63
1055	Z1839932711	N/A	     -9.63
1056	Z1916144719	N/A	     -9.62
1057	Z106239558	N/A	     -9.62
1058	Z1654028283	N/A	     -9.62
1059	Z286065634	N/A	     -9.62
1060	Z144494292	N/A	     -9.62
1061	Z109952898	N/A	     -9.62
1062	Z27646554	N/A	     -9.62
1063	Z2224169732	N/A	     -9.62
1064	Z2762371001	N/A	     -9.62
1065	Z2355946239	N/A	     -9.62
1066	Z365859594	N/A	     -9.62
1067	Z3690567225	N/A	     -9.62
1068	Z25180407	N/A	     -9.62
1069	Z4199550696	N/A	     -9.62
1070	Z1678139544	N/A	     -9.62
1071	Z65523148	N/A	     -9.62
1072	Z227055160	N/A	     -9.62
1073	Z2627832690	N/A	     -9.62
1074	Z26475314	N/A	     -9.62
1075	Z30235487	N/A	     -9.62
1076	Z1229231985	N/A	     -9.62
1077	Z740186476	N/A	     -9.62
1078	Z95777799	N/A	     -9.62
1079	Z1772035258	N/A	     -9.62
1080	Z46357098	N/A	     -9.62
1081	Z2391003844	N/A	     -9.62
1082	Z3052459647	N/A	     -9.61
1083	Z2015374318	N/A	     -9.61
1084	Z13864336	N/A	     -9.61
1085	Z1999861859	N/A	     -9.61
1086	Z86389569	N/A	     -9.61
1087	Z1220035181	N/A	     -9.61
1088	Z67761674	N/A	     -9.61
1089	Z1321399056	N/A	     -9.61
1090	Z1170449916	N/A	     -9.61
1091	Z18355741	N/A	     -9.61
1092	Z1885722108	N/A	     -9.61
1093	Z2691664148	N/A	     -9.61
1094	Z1445120172	N/A	     -9.61
1095	Z44591508	N/A	     -9.61
1096	Z952246736	N/A	     -9.61
1097	Z1912444757	N/A	     -9.61
1098	Z850304166	N/A	     -9.61
1099	Z2600301796	N/A	     -9.61
1100	Z1390894990	N/A	     -9.61
1101	Z2278535459	N/A	     -9.61
1102	Z1560402601	N/A	     -9.61
1103	Z2055737906	N/A	     -9.61
1104	Z2721109704	N/A	     -9.61
1105	Z2073234060	N/A	     -9.61
1106	Z3063544860	N/A	     -9.61
1107	Z18279499	N/A	     -9.61
1108	Z90098899	N/A	     -9.60
1109	Z1900931181	N/A	     -9.60
1110	Z2997398746	N/A	     -9.60
1111	Z431842314	N/A	     -9.60
1112	Z16395420	N/A	     -9.60
1113	Z131699658	N/A	     -9.60
1114	Z2513048041	N/A	     -9.60
1115	Z2619843880	N/A	     -9.60
1116	Z4499936416	N/A	     -9.60
1117	Z1938015687	N/A	     -9.60
1118	Z4327164894	N/A	     -9.60
1119	Z2482927179	N/A	     -9.60
1120	Z1753316827	N/A	     -9.60
1121	Z99497858	N/A	     -9.60
1122	Z24321878	N/A	     -9.60
1123	Z2232778859	N/A	     -9.60
1124	Z1623879160	N/A	     -9.60
1125	Z3687012611	N/A	     -9.60
1126	Z272753810	N/A	     -9.60
1127	Z2608568951	N/A	     -9.60
1128	Z2595622997	N/A	     -9.60
1129	Z56834286	N/A	     -9.60
1130	Z109779732	N/A	     -9.60
1131	Z2467490627	N/A	     -9.60
1132	Z30166587	N/A	     -9.60
1133	Z46204087	N/A	     -9.60
1134	Z2762385131	N/A	     -9.60
1135	Z215302218	N/A	     -9.60
1136	Z1574555338	N/A	     -9.60
1137	Z1101783158	N/A	     -9.60
1138	Z448188446	N/A	     -9.60
1139	Z82187675	N/A	     -9.60
1140	Z424982106	N/A	     -9.60
1141	Z28537211	N/A	     -9.60
1142	Z44543751	N/A	     -9.59
1143	Z2716233298	N/A	     -9.59
1144	Z2220810348	N/A	     -9.59
1145	Z990546730	N/A	     -9.59
1146	Z1921036364	N/A	     -9.59
1147	Z16226191	N/A	     -9.59
1148	Z1738498920	N/A	     -9.59
1149	Z29550835	N/A	     -9.59
1150	Z27666018	N/A	     -9.59
1151	Z24133096	N/A	     -9.59
1152	Z2351776243	N/A	     -9.59
1153	Z201394012	N/A	     -9.59
1154	Z2158053412	N/A	     -9.59
1155	Z1749016354	N/A	     -9.59
1156	Z1732895016	N/A	     -9.59
1157	Z2167725865	N/A	     -9.59
1158	Z1578214467	N/A	     -9.59
1159	Z225084642	N/A	     -9.59
1160	Z2189664965	N/A	     -9.59
1161	Z1005254702	N/A	     -9.59
1162	Z2600301257	N/A	     -9.59
1163	Z30224051	N/A	     -9.59
1164	Z851036790	N/A	     -9.59
1165	Z82200241	N/A	     -9.59
1166	Z1545475926	N/A	     -9.59
1167	Z370822366	N/A	     -9.59
1168	Z30600127	N/A	     -9.59
1169	Z237915688	N/A	     -9.58
1170	Z994090654	N/A	     -9.58
1171	Z44490031	N/A	     -9.58
1172	Z2039505118	N/A	     -9.58
1173	Z2382775809	N/A	     -9.58
1174	Z28622137	N/A	     -9.58
1175	Z2764216954	N/A	     -9.58
1176	Z3379624829	N/A	     -9.58
1177	Z1118705139	N/A	     -9.58
1178	Z1724562236	N/A	     -9.58
1179	Z2953095059	N/A	     -9.58
1180	Z2764093017	N/A	     -9.58
1181	Z1648025589	N/A	     -9.58
1182	Z27235667	N/A	     -9.58
1183	Z62877946	N/A	     -9.58
1184	Z1535097682	N/A	     -9.58
1185	Z2053077745	N/A	     -9.58
1186	Z978944028	N/A	     -9.58
1187	Z27985876	N/A	     -9.58
1188	Z1870890946	N/A	     -9.58
1189	Z748565512	N/A	     -9.58
1190	Z227216090	N/A	     -9.58
1191	Z354909890	N/A	     -9.57
1192	Z358325350	N/A	     -9.57
1193	Z1223868599	N/A	     -9.57
1194	Z26691170	N/A	     -9.57
1195	Z1247693273	N/A	     -9.57
1196	Z1445026756	N/A	     -9.57
1197	Z2660970201	N/A	     -9.57
1198	Z2015307818	N/A	     -9.57
1199	Z1499247138	N/A	     -9.57
1200	Z27474621	N/A	     -9.57
1201	Z17049227	N/A	     -9.57
1202	Z166464730	N/A	     -9.57
1203	Z2360813933	N/A	     -9.57
1204	Z3416517040	N/A	     -9.57
1205	Z107297016	N/A	     -9.57
1206	Z1445123339	N/A	     -9.57
1207	Z1157972512	N/A	     -9.57
1208	Z2193992481	N/A	     -9.57
1209	Z26468889	N/A	     -9.57
1210	Z2225878110	N/A	     -9.57
1211	Z1850201318	N/A	     -9.57
1212	Z1843792786	N/A	     -9.57
1213	Z165074222	N/A	     -9.57
1214	Z64960052	N/A	     -9.57
1215	Z1774636564	N/A	     -9.57
1216	Z2776641154	N/A	     -9.57
1217	Z45588848	N/A	     -9.57
1218	Z1390216924	N/A	     -9.57
1219	Z874489644	N/A	     -9.57
1220	Z46490682	N/A	     -9.57
1221	Z1762714798	N/A	     -9.56
1222	Z13683372	N/A	     -9.56
1223	Z102209834	N/A	     -9.56
1224	Z223828140	N/A	     -9.56
1225	Z2601509793	N/A	     -9.56
1226	Z367526264	N/A	     -9.56
1227	Z1888758314	N/A	     -9.56
1228	Z2386375130	N/A	     -9.56
1229	Z3486644440	N/A	     -9.56
1230	Z220414252	N/A	     -9.56
1231	Z89215402	N/A	     -9.56
1232	Z80108790	N/A	     -9.56
1233	Z235511460	N/A	     -9.56
1234	Z118595550	N/A	     -9.56
1235	Z14152655	N/A	     -9.56
1236	Z25404070	N/A	     -9.56
1237	Z1332960088	N/A	     -9.56
1238	Z31468216	N/A	     -9.56
1239	Z319680326	N/A	     -9.56
1240	Z406410824	N/A	     -9.56
1241	Z27852057	N/A	     -9.56
1242	Z48799904	N/A	     -9.56
1243	Z300184410	N/A	     -9.56
1244	Z2714481644	N/A	     -9.56
1245	Z317657506	N/A	     -9.56
1246	Z2364699205	N/A	     -9.55
1247	Z321247174	N/A	     -9.55
1248	Z1953205083	N/A	     -9.55
1249	Z31012270	N/A	     -9.55
1250	Z2710727505	N/A	     -9.55
1251	Z1733648242	N/A	     -9.55
1252	Z45651662	N/A	     -9.55
1253	Z2897484349	N/A	     -9.55
1254	Z4658051232	N/A	     -9.55
1255	Z28032940	N/A	     -9.55
1256	Z1684069344	N/A	     -9.55
1257	Z95862500	N/A	     -9.55
1258	Z2460727595	N/A	     -9.55
1259	Z19263741	N/A	     -9.55
1260	Z1772540847	N/A	     -9.55
1261	Z2492925311	N/A	     -9.55
1262	Z646103450	N/A	     -9.55
1263	Z1818222580	N/A	     -9.55
1264	Z3492773498	N/A	     -9.55
1265	Z1452071772	N/A	     -9.55
1266	Z1348411755	N/A	     -9.55
1267	Z2766384358	N/A	     -9.55
1268	Z1729677235	N/A	     -9.55
1269	Z1281839457	N/A	     -9.55
1270	Z2460723855	N/A	     -9.55
1271	Z52036135	N/A	     -9.55
1272	Z2351749006	N/A	     -9.55
1273	Z1151506578	N/A	     -9.55
1274	Z167639158	N/A	     -9.55
1275	Z1614132197	N/A	     -9.55
1276	Z89500350	N/A	     -9.55
1277	Z1677716190	N/A	     -9.55
1278	Z65642780	N/A	     -9.55
1279	Z26421387	N/A	     -9.55
1280	Z18335646	N/A	     -9.54
1281	Z106765358	N/A	     -9.54
1282	Z1455214794	N/A	     -9.54
1283	Z1816926805	N/A	     -9.54
1284	Z739541302	N/A	     -9.54
1285	Z398672542	N/A	     -9.54
1286	Z1578907353	N/A	     -9.54
1287	Z1133407116	N/A	     -9.54
1288	Z332793184	N/A	     -9.54
1289	Z2766108477	N/A	     -9.54
1290	Z2483389695	N/A	     -9.54
1291	Z1445442286	N/A	     -9.54
1292	Z2234554276	N/A	     -9.54
1293	Z2596036840	N/A	     -9.54
1294	Z2222577366	N/A	     -9.54
1295	Z27631896	N/A	     -9.54
1296	Z368642162	N/A	     -9.54
1297	Z56890525	N/A	     -9.54
1298	Z1835896054	N/A	     -9.54
1299	Z1767871921	N/A	     -9.54
1300	Z64566750	N/A	     -9.54
1301	Z51047024	N/A	     -9.54
1302	Z2352617283	N/A	     -9.54
1303	Z1887335288	N/A	     -9.54
1304	Z1421637251	N/A	     -9.54
1305	Z745910884	N/A	     -9.54
1306	Z1636715421	N/A	     -9.54
1307	Z2767466252	N/A	     -9.54
1308	Z730549058	N/A	     -9.54
1309	Z18417088	N/A	     -9.53
1310	Z1791107945	N/A	     -9.53
1311	Z2755040704	N/A	     -9.53
1312	Z238565454	N/A	     -9.53
1313	Z2348832384	N/A	     -9.53
1314	Z1908277540	N/A	     -9.53
1315	Z4596801703	N/A	     -9.53
1316	Z2877088316	N/A	     -9.53
1317	Z1982951220	N/A	     -9.53
1318	Z1139698399	N/A	     -9.53
1319	Z1931260347	N/A	     -9.53
1320	Z1282293370	N/A	     -9.53
1321	Z231702588	N/A	     -9.53
1322	Z225448472	N/A	     -9.53
1323	Z4131950926	N/A	     -9.53
1324	Z99120701	N/A	     -9.53
1325	Z1638240079	N/A	     -9.53
1326	Z2595569492	N/A	     -9.53
1327	Z2626555389	N/A	     -9.53
1328	Z1342828257	N/A	     -9.53
1329	Z289096896	N/A	     -9.53
1330	Z785907272	N/A	     -9.53
1331	Z295915850	N/A	     -9.53
1332	Z2390841124	N/A	     -9.53
1333	Z2755766625	N/A	     -9.52
1334	Z1614128888	N/A	     -9.52
1335	Z3042543080	N/A	     -9.52
1336	Z646964822	N/A	     -9.52
1337	Z25403707	N/A	     -9.52
1338	Z1540621251	N/A	     -9.52
1339	Z107207944	N/A	     -9.52
1340	Z1342017342	N/A	     -9.52
1341	Z28689495	N/A	     -9.52
1342	Z2973985849	N/A	     -9.52
1343	Z558361726	N/A	     -9.52
1344	Z4635112629	N/A	     -9.52
1345	Z1748043653	N/A	     -9.52
1346	Z595837716	N/A	     -9.52
1347	Z2766396740	N/A	     -9.52
1348	Z3344481646	N/A	     -9.52
1349	Z1820289337	N/A	     -9.52
1350	Z3687023141	N/A	     -9.52
1351	Z1317320738	N/A	     -9.52
1352	Z46201483	N/A	     -9.52
1353	Z165166162	N/A	     -9.52
1354	Z1738536759	N/A	     -9.52
1355	Z91102818	N/A	     -9.52
1356	Z70926269	N/A	     -9.52
1357	Z1867172444	N/A	     -9.52
1358	Z124467990	N/A	     -9.52
1359	Z1873566699	N/A	     -9.52
1360	Z1796665607	N/A	     -9.52
1361	Z56943739	N/A	     -9.52
1362	Z1389524780	N/A	     -9.52
1363	Z367060846	N/A	     -9.52
1364	Z2386266183	N/A	     -9.52
1365	Z2504405881	N/A	     -9.52
1366	Z2761247503	N/A	     -9.52
1367	Z107307392	N/A	     -9.52
1368	Z16586699	N/A	     -9.52
1369	Z1080829754	N/A	     -9.52
1370	Z1273306788	N/A	     -9.52
1371	Z770149394	N/A	     -9.52
1372	Z25858662	N/A	     -9.51
1373	Z106184714	N/A	     -9.51
1374	Z224853546	N/A	     -9.51
1375	Z28183489	N/A	     -9.51
1376	Z1389212523	N/A	     -9.51
1377	Z2027487493	N/A	     -9.51
1378	Z225073872	N/A	     -9.51
1379	Z1487716846	N/A	     -9.51
1380	Z4450381690	N/A	     -9.51
1381	Z247593404	N/A	     -9.51
1382	Z1926506678	N/A	     -9.51
1383	Z1020949998	N/A	     -9.51
1384	Z3690565196	N/A	     -9.51
1385	Z2147670869	N/A	     -9.51
1386	Z363547892	N/A	     -9.51
1387	Z19304323	N/A	     -9.51
1388	Z2057336150	N/A	     -9.51
1389	Z109773868	N/A	     -9.51
1390	Z2607623727	N/A	     -9.51
1391	Z2290447050	N/A	     -9.51
1392	Z238089064	N/A	     -9.51
1393	Z29324313	N/A	     -9.51
1394	Z2390965066	N/A	     -9.51
1395	Z102415826	N/A	     -9.51
1396	Z18584276	N/A	     -9.51
1397	Z2348375984	N/A	     -9.51
1398	Z3305558978	N/A	     -9.51
1399	Z30389054	N/A	     -9.51
1400	Z1650093328	N/A	     -9.51
1401	Z91044810	N/A	     -9.51
1402	Z104836140	N/A	     -9.51
1403	Z1379876806	N/A	     -9.51
1404	Z27058071	N/A	     -9.51
1405	Z19506082	N/A	     -9.51
1406	Z2460731272	N/A	     -9.50
1407	Z226090334	N/A	     -9.50
1408	Z30529753	N/A	     -9.50
1409	Z70926339	N/A	     -9.50
1410	Z811277528	N/A	     -9.50
1411	Z1579701267	N/A	     -9.50
1412	Z1756048914	N/A	     -9.50
1413	Z4500949752	N/A	     -9.50
1414	Z2332190146	N/A	     -9.50
1415	Z126201006	N/A	     -9.50
1416	Z44449316	N/A	     -9.50
1417	Z1919100156	N/A	     -9.50
1418	Z193399936	N/A	     -9.50
1419	Z428122870	N/A	     -9.50
1420	Z369215572	N/A	     -9.50
1421	Z4500949732	N/A	     -9.50
1422	Z445994924	N/A	     -9.50
1423	Z2053851939	N/A	     -9.50
1424	Z1462428851	N/A	     -9.50
1425	Z1882160821	N/A	     -9.50
1426	Z26595194	N/A	     -9.50
1427	Z1129395602	N/A	     -9.50
1428	Z2846156938	N/A	     -9.50
1429	Z2209267971	N/A	     -9.50
1430	Z2633466517	N/A	     -9.50
1431	Z1644191695	N/A	     -9.50
1432	Z1738946251	N/A	     -9.50
1433	Z95747127	N/A	     -9.49
1434	Z1474297545	N/A	     -9.49
1435	Z14475549	N/A	     -9.49
1436	Z46186809	N/A	     -9.49
1437	Z730785244	N/A	     -9.49
1438	Z19813665	N/A	     -9.49
1439	Z31606796	N/A	     -9.49
1440	Z2968889781	N/A	     -9.49
1441	Z1167126063	N/A	     -9.49
1442	Z1747310868	N/A	     -9.49
1443	Z100640718	N/A	     -9.49
1444	Z2955394685	N/A	     -9.49
1445	Z1931239602	N/A	     -9.49
1446	Z231409874	N/A	     -9.49
1447	Z2710607419	N/A	     -9.49
1448	Z190124904	N/A	     -9.49
1449	Z815685772	N/A	     -9.49
1450	Z1355591730	N/A	     -9.49
1451	Z32737854	N/A	     -9.49
1452	Z239083470	N/A	     -9.49
1453	Z212819612	N/A	     -9.49
1454	Z246831436	N/A	     -9.49
1455	Z2498957474	N/A	     -9.49
1456	Z1979275095	N/A	     -9.49
1457	Z70814307	N/A	     -9.49
1458	Z30033505	N/A	     -9.49
1459	Z1653677470	N/A	     -9.49
1460	Z808254138	N/A	     -9.49
1461	Z1751326015	N/A	     -9.49
1462	Z29466063	N/A	     -9.49
1463	Z1765964667	N/A	     -9.49
1464	Z3687017233	N/A	     -9.49
1465	Z2494843712	N/A	     -9.48
1466	Z94862105	N/A	     -9.48
1467	Z2962714616	N/A	     -9.48
1468	Z3072678933	N/A	     -9.48
1469	Z1603710034	N/A	     -9.48
1470	Z1127133586	N/A	     -9.48
1471	Z2200411185	N/A	     -9.48
1472	Z1213681338	N/A	     -9.48
1473	Z384596634	N/A	     -9.48
1474	Z3365590167	N/A	     -9.48
