Rank	Ligand	SMILES	CNN_affinity	CNN_score
11085	Z2066075998	O=C(O)C=1C=CC(=NC1)N2CCC(CC2)NS(=O)(=O)C=3C=CC(F)=CC3	6.25741	0.45644
11086	Z2170243599	O=S(=O)(CC1CCCO1)N2CC3(CCC3)C2C4CCCO4	6.25736	0.64332
11087	Z1229231985	CC(C)(C)NC(=O)C=1C=CC=CC1NC(=O)N2CCC(CC2)NC(=O)C3CC3	6.25729	0.59335
11088	Z64868646	CC(NC1=NC(=CS1)C=2C=CC=3NC(=O)OC3C2)C=4C=CC=CC4	6.25724	0.5765
11089	Z2971277059	CNC(=O)C=1C=C(C=CN1)NCC=2C=CC=C(N2)N3CCOCC3	6.25712	0.58371
11090	Z1564970754	CC=1N=CSC1CN2CCN(CC2)S(=O)(=O)N3CCN(C)CC3	6.25706	0.31884
11091	Z433640846	CC=1C=CC(=CC1NC(=O)NC2CCC(C)CC2)N3C=NN=N3	6.25703	0.50773
11092	Z30172934	O=C(NCC=1C=CC=NC1)C=2C=CC(=CC2)OC=3C=CC=CC3	6.25703	0.57755
11093	Z366057510	O=C(COC=1C=CC=CC1C(F)(F)F)NC=2C=CC=3OC(=O)NC3C2	6.257	0.71524
11094	Z2439628657	COCCN1CCN(CC1)C(=O)NC=2C=CC=3N=C(OC3C2)C(F)(F)F	6.2569	0.5442
11095	Z3071641271	CCCC1(NC(=O)N(CC(O)C(C)O)C1=O)C=2C=CC=CC2	6.2568	0.64239
11096	Z86207793	CC1=CC(=NO1)OCC(=O)N2CCN(CC2)C=3C=CC=C(C3)C(F)(F)F	6.25679	0.48692
11097	Z1656224352	C[C@@H](C(=O)NCC1(O)CCCCCC1)C=2C=CC=CC2	6.25678	0.58258
11098	Z253412622	COC=1C=CC(=CC1)C2CCCN2C(=O)C=3C=CC(C)=NC3	6.25675	0.52256
11099	Z1020695758	Cl.CCN1C(CNCC2(O)CCCCC2)=NC=3C=CC=CC31	6.25672	0.4525
11100	Z1557313141	CN1C(=O)NC2(CCN(CC2)S(=O)(=O)C3=CC=4C=CC(=CC4CC3)OC(F)F)C1=O	6.25667	0.3932
11101	Z29699553	O=C(C=1C=CC=CC1O)N2CC=C(CC2)C=3C=CC=CC3	6.25644	0.55438
11102	Z2194585144	CC=1C=C(C)N(N1)C=2C=CC(=CC2F)NC(=O)C=3C=C4N=CC=CN4N3	6.25621	0.60805
11103	Z2071628791	CCOC(=O)N1CCN(CC1)C(=O)CNC2C(C)CCN(C(=O)OC(C)(C)C)C2C	6.25619	0.33837
11104	Z54648766	CC1=NC(=CS1)CN2C(=O)NC3(CCCCCCC3)C2=O	6.25606	0.44668
11105	Z45649863	O=C(O)C=1C=CC(Cl)=C(C1)S(=O)(=O)NC=2C=CC=3OCCCOC3C2	6.25605	0.39311
11106	Z1272141791	CN1C=CN=C(OC=2C=CC(=CC2)C=3C=CC(Br)=CC3)C1=O	6.25603	0.58773
11107	Z1490901410	CN(CC(=O)NCC1CCCO1)C2CCN(CC=3C=CC=CC3)CC2	6.256	0.54275
11108	Z4768599462	CC1=NC(=CC(=N1)C(C)C)N2CC3(C2)CCN(C3)C(=O)C4CCC4	6.25596	0.33154
11109	Z167403140	C=CCNC(=O)CN1CCN(CC1)C(=O)C=2C=CC(=CC2)OCC=3C=CC=CC3	6.25595	0.54017
11110	Z3044146956	CC1(CC1)C=2C=CC=C(C2)C(=O)NC=3C=CC=NC3	6.25594	0.58931
11111	Z2638661476	CC=1C=CC=C2NC=C(CCC(=O)N3CCC(O)(CC3)C(N)=O)C12	6.25588	0.38262
11112	Z1158038472	O=C(NC1=CC=NC2=CC=NN12)C=3C=CN(N3)C4=CC=CC(Cl)=C4	6.25584	0.69251
11113	Z133716584	O=S(=O)(CC=1C=CC=CC1)NC2CCOC=3C=CC=CC32	6.25575	0.4604
11114	Z2957153425	O=C(NC1=CC=NN1C2CC2)N3C[C@@H]4C[C@H]3CN4C=5C=CC=CC5	6.25565	0.22715
11115	Z1407939531	O=C(NCC=1C=CN=C(C1)N2C=CC=N2)N3CCN4C(=O)NCC4C3	6.25563	0.45003
11116	Z32373244	COC=1C=CC(=CC1OC)NC(=O)C=2C=C(C=CC2OC)S(N)(=O)=O	6.25563	0.57647
11117	Z169870724	O=C(O)C(CC(=O)NC=1C=CC(Cl)=CC1Cl)C=2C=CC=CC2	6.25561	0.42079
11118	Z2051947148	O=C1CCC=2C=C(C(F)=CC2N1)S(=O)(=O)N3C[C@@H](F)C[C@H]3CO	6.25543	0.39518
11119	Z1188154241	CC1CCN(CC1)C(=O)C=2C=CC(=NC2)N3CCCC(C3)N4CCCCC4=O	6.25524	0.45218
11120	Z2964941755	CC(C)(C)OC(=O)N1CCN2N=C(C=C2C1)NC(=O)C=3SC=CC3F	6.25521	0.43928
11121	Z30819086	CC1=CSC(=N1)NC(=O)CC2=COC=3C=C(C)C=CC23	6.25516	0.67769
11122	Z231301278	CC(NC(=O)COC=1C=CC=CC1)C(=O)NCC=2C=CC(=NC2)N3CCOCC3	6.25514	0.30399
11123	Z4021123878	CS(=O)(=O)CCN1CCCC(C1)NC(=O)C=2C=CC=3NC(=O)CCC3C2	6.25496	0.51791
11124	Z224243252	O=C(O)CC(NC(=O)C1=CC=C2CCCC2=C1)C3=CC=CS3	6.25494	0.53076
11125	Z2590829517	CN1C=CN=C1[C@@H]2OCC[C@H]2CNCC=3C=CC4=C(C3)N=NN4C |&1:6,10,r|	6.25487	0.30041
11126	Z744440542	CC(NC(=O)C=1C=COC1)C(=O)N2CCCCCC2C3=CC=CN3C	6.25482	0.36096
11127	Z1763243770	CC1=NC(=CN1)C(=O)N(C)C[C@@H]2C[C@H](F)CN2CC=3SC=NC3C	6.25482	0.25553
11128	Z809695080	CC(NC(=O)C1=NNC=2C=CC=CC12)C=3C=CC(F)=C(Cl)C3	6.25466	0.62248
11129	Z26324513	CCN(C(=O)COC=1C=CC(Cl)=CC1C(N)=O)C=2C=CC=CC2	6.25459	0.47489
11130	Z2969204638	NC=1C=C(C(Cl)=CN1)N2CCOC(C2)C=3C=CC=CC3Cl	6.25451	0.34432
11131	Z2078842145	CC1=NNC=C1C2CCN(CC2)C(=O)C3CC(=O)NC4=CC=CC=C43	6.25449	0.36079
11132	Z19712024	COC=1C=CC=CC1C(=O)OCC(=O)NC2=CC=C3OCOC3=C2	6.25437	0.68175
11133	Z1677757755	O=C(NC=1C=CN=CC1F)N2CCCC2C=3C=CN=CC3	6.25419	0.46602
11134	Z73236729	CC(C)C=1C=CC=CC1NC(=O)CN2N=NC=3C=CC=CC32	6.25412	0.58932
11135	Z1464483802	O=C(C1=CNC=2C=CC=CC2C1=O)N(CC3CCOC3)C4CC4	6.25396	0.51394
11136	Z3338775684	CC(C)CN1C=NC(=C1)S(=O)(=O)NC=2C=CC(F)=C(O)C2F	6.25392	0.45275
11137	Z1233500287	O=C(CCC1=CSC=N1)N2CCC(CC=3C=CC(F)=CC3)C2	6.25389	0.5102
11138	Z2052739786	CO[C@@H]1C[C@@H](C2=NC=NN2)N(C1)C=3C=CN=C4C3C=NN4C	6.25388	0.83465
11139	Z31176205	C=1C=CC(=CC1)OCCNC=2N=C(N=C3C=CC=CC23)C=4C=NC=CC4	6.25387	0.23315
11140	Z117677426	CCC1C=2C=CSC2CCN1C(=O)C=3C=CC(=CC3)S(=O)(=O)NC4CC4	6.25381	0.33838
11141	Z99376441	O=C(NCC1=CN2C=CC=CC2=N1)[C@@H]3CCCN3S(=O)(=O)C=4C=CC(Cl)=CC4	6.25376	0.35517
11142	Z46148889	COC=1C=C(C=C(CCC(=O)O)C2=NC3=CC=CC=C3S2)C=CC1O	6.25369	0.55189
11143	Z2621248153	CS(=O)(=O)C=1C=CC=C(C1)OC=2C=CC(=CC2)NC(=O)NC34CC4CCC3	6.25366	0.5808
11144	Z295507928	CC=1C=CC(=CC1)CC(=O)NC=2C=CC(=NC2)N3C=CC=N3	6.25366	0.56641
11145	Z408609704	CC=1N=C(SC1C(=O)N2CCOC(C2)C=3C=CC(F)=CC3)C(C)C	6.25361	0.53816
11146	Z1892853982	COCC=1C=CC(=CC1)NC(=O)N(C)CC2CCN(CC=3C=CC=CC3)C2	6.25351	0.39431
11147	Z261779478	O=C(NC=1C=CC=2NN=CC2C1)C3CC(=O)NC4=CC(F)=CC=C43	6.2535	0.46177
11148	Z1090716168	CC=1C=C(C=CC1NC(=O)C2COCCO2)OCC3=CC=CC(F)=C3	6.25343	0.60614
11149	Z1991855878	CC=1C=CC(F)=C(C1)OCC(=O)NC=2C=NN(C2)C(C)(C)C(=O)O	6.25339	0.48439
11150	Z295812730	CC=1N=C2C=CC=CC2=NC1NCC(=O)N3CCCC3	6.25331	0.5208
11151	Z51821809	O=C(CC1=CSC(=N1)C=2C=CC(F)=CC2)NC=3C=CC(F)=CC3	6.25321	0.58209
11152	Z3016335736	CC=1C(Cl)=CC=CC1NC(=O)NCC2CCCN(C2)C(N)=O	6.25321	0.33817
11153	Z68572808	O=C(CN1CCN(CC1)C(=O)NC=2C=CC(F)=CC2)NC3=CC=CC(F)=C3	6.25319	0.34915
11154	Z1381523115	FC(F)(F)C=1C=CC(C#CCNC=2C=CC(=CC2)N3C=NN=N3)=CC1	6.25313	0.52533
11155	Z2917628467	CC1=NC=C(C(=O)NCC2CCC3(CCOCC3)CO2)N1C	6.25306	0.50062
11156	Z29217877	O=C(NCC1=CN2C=CC=CC2=N1)C=3C=CC=4OCOC4C3	6.25304	0.64606
11157	Z106941518	COC=1C=CC(=CC1)C2=NOC(CN3C=NC=4C=CC=CC43)=N2	6.253	0.62488
11158	Z365017418	CC(CC1=CC=CO1)NC(=O)CN2C(=O)CCOC=3C=CC=CC32	6.25274	0.47432
11159	Z45633161	O=C(O)C=1C=C(C=CC1F)S(=O)(=O)NC=2C=CC(Cl)=C(Cl)C2	6.25255	0.42342
11160	Z2062429511	CC1CCCCC1NC(=O)CN2C=CN3N=CC(C#N)=C23	6.25243	0.40442
11161	Z1097082823	COC=1C=CC=CC1CC(=O)NC(CO)C=2C=CC=CC2	6.2524	0.71155
11162	Z2435854667	C[C@@H](N)C(=O)NCC1CCCOC1C=2C=CC=CC2	6.25232	0.68829
11163	Z56997958	C1CCC2=C(C1)SC=3N=C(N=C(C32)N4CCOCC4)N5CCOCC5	6.25214	0.22653
11164	Z229436626	N#CC=1C=CC(=NC1)N2CCN(CC(=O)NCC=3C=CC=CC3)CC2	6.2521	0.4993
11165	Z367035084	CC=1C=CC=C(N1)C(=O)NCC=2C=CC=CC2CN3C=NC=N3	6.25207	0.37556
11166	Z1079507450	CC=1C=CC(=O)N(CC2=NN=C3CCCCN23)N1	6.25202	0.81224
11167	Z2963416519	CCN1C=NC=2CN(CCC21)C(=O)C3=NOC=4CCC(C)(C)CC34	6.25202	0.44277
11168	Z1137652730	CC=1C=C(C=CC1F)S(=O)(=O)NC2CCS(=O)(=O)C2	6.25199	0.56442
11169	Z26403937	CC=1C=CC=2N=C(NC(=O)C=3C=C(F)C(F)=CC3Cl)SC2C1	6.25187	0.62979
11170	Z1587447092	COC=1C=CC(=CC1CC(=O)O)S(=O)(=O)NC=2C=CC=CC2F	6.25172	0.44045
11171	Z1662733823	CCC=1C=CC(=CC1)C2=NN=C(CN3C=NC(C#N)=N3)O2	6.25147	0.78908
11172	Z2294475564	CN1C=C(C=N1)N2CCN(CC2)C(=O)NC=3C=CC=4CN(CC(F)F)CC4C3	6.25141	0.3736
11173	Z16753361	CCSC1=NC=2SC(=CC2C(=O)N1CC3=CC=CO3)CC	6.25141	0.52216
11174	Z2581513312	CC(C)(C)CN(CC(=O)O)C(=O)C=1C=CC(=CC1)N2C=CC=N2	6.25126	0.57333
11175	Z1474051678	CC1=CC(=O)C(=NN1C=2C=CC=CC2F)C(=O)NC=3C=CC(O)=C(C)C3	6.2512	0.58187
11176	Z2842632951	CCC=1C=CC(=CC1)C2=CC(=NO2)C(=O)N3CCC(CC3)OC4CCC4	6.25119	0.46793
11177	Z1900162789	COC=1C=CC=C(C1)NC(=O)N2CCC=3C=CC=C(OC)C3CC2	6.25117	0.53042
11178	Z227079428	O=C(NC=1C=CC(=CC1)NC(=O)C2CC2)C=3C=CC(Cl)=C(Cl)C3	6.25111	0.54393
11179	Z29648940	CCC=1C=CC=CC1NC(=O)C2CCN(CC2)C(C)=O	6.251	0.57123
11180	Z220067660	O=C(CCN1C=NC=2SC=CC2C1=O)NC=3C=C(Cl)C=CC3Cl	6.25093	0.64032
11181	Z1788282630	O=C(NC1=NN=CN1)C2(CC=3C=CC(=CC3)OC(F)(F)F)CC2	6.2509	0.5848
11182	Z1961589290	CCC1=NC(CN2CCS(=O)(=O)CC2C=3C=NN(C3)CC)=NN1	6.25062	0.32229
11183	Z284237662	CC1=NOC(=N1)C=2C=CC(=CC2)C(=O)N3CCCC(C3)C(F)(F)F	6.25059	0.42015
11184	Z2027682537	CCC1=NC=2C=CC=CC2C(C(=O)NCC(=O)N3CCOCC3)=C1C	6.25053	0.36978
11185	Z1444692758	O=C(O)CCN(CC=1C=CC=C(F)C1F)C(=O)COC=2C=CC=C(Br)C2	6.25042	0.33469
11186	Z1696547607	CC1=NC(=NO1)C2CCCN2C(=O)NC=3C=C(Cl)C=C4CCOC34	6.2504	0.68594
11187	Z1731856230	NC(=O)CC1CCCN(C1)C(=O)NC=2C=CC=3N=C(OC3C2)C4CC4	6.25039	0.45326
11188	Z378406114	COC=1C=CC=CC1C(CNC(=O)C=2C=CC(C)=C(C2)NS(C)(=O)=O)N(C)C	6.25032	0.49845
11189	Z2798272490	CNC=1C=CC(=CC1F)C(=O)NC=2NN=C(C2C)C3CC3	6.25025	0.75738
11190	Z1124001233	CC=1C=C(NC(=O)C2CCC3=CC=CC=C32)N(C)N1	6.25015	0.64952
11191	Z25714659	O=C(CN1C(=NC=2C=CC=CC21)NCCO)NC=3C=CC=4OCCCOC4C3	6.25009	0.40834
11192	Z30433875	CCN(CC(=O)NCC1=CC=CS1)C(=O)CC2=CNC=3C=CC=CC23	6.25008	0.53567
11193	Z2231004103	C[C@H]1[C@H](CCS1(=O)=O)NC(=O)CNC(=O)C2=CC3=CC=CC=C3N2	6.25008	0.66045
11194	Z2188158283	O=C(NC1CC1)C=2C=CC(=CC2)C(=O)N3CC(C3)C4=CC=CC=C4F	6.25008	0.31131
11195	Z1548454301	CC=1C(Cl)=CC=CC1OCC(=O)N2CCN3C(=O)NC(=O)C3C2	6.25006	0.53797
11196	Z507336314	CC1=NNC(C)=C1NC(=O)NCC=2C=CC(=CC2)OCC3CCCO3	6.25002	0.78065
11197	Z989569436	COC=1C=CC(=CC1)OCCN2CCC(CC2)C=3C=NNC3	6.24996	0.47658
11198	Z1995186781	CCC=1N=C(NC(=O)NC2(CO)CCOC=3C=CC=CC32)SC1C	6.24978	0.38972
11199	Z94793555	CCOC=1C=C(C=CC1O)C2NC(N)=NC3=NC=4C=CC=CC4N32	6.24977	0.29015
11200	Z916022966	CNC(=O)NC(=O)CCCN1CC=C(CC1)C=2C=CC(=CC2)OC	6.24974	0.68524
11201	Z228744426	CC(C)CC1=NN=C(NC(=O)C=2C=CC(=CC2)CN3C=CC=N3)S1	6.24974	0.73595
11202	Z27678621	COC=1C=CC=2N=C(NC(=O)C=3C=CC=4OCOC4C3)SC2C1	6.24974	0.85365
11203	Z30482759	O=C(NC=1C=CC=CC1N2CCOCC2)C=3C=CC=C(C3)CN4C(=O)C=5C=CC=CC5C4=O	6.24971	0.46098
11204	Z2948191602	NS(=O)(=O)C1CCN(C[C@H]2[C@H](C=3C=CC=CC3)C2(F)F)CC1 |&1:9,10,r|	6.24968	0.53774
11205	Z3105784597	O=C(NC[C@]12OCCC[C@H]1C2(F)F)N[C@@H]3CCC=4C=C(F)C=CC43 |&1:4,9,r|	6.24964	0.37242
11206	Z3826448645	CC=1C=C2C=CNC2=CC1NC(=O)N3CCC=4C=C(F)C=CC43	6.24962	0.38895
11207	Z278136686	COC=1C=CC(C)=CC1C(C)NC(=O)CN2C(=O)C(F)=CN(C2=O)C3CCCO3	6.24962	0.48511
11208	Z2699714284	CC1=NC=C(CNC(=O)N2CCCC(C2)C3=CC=C(F)C(F)=C3)O1	6.24937	0.50183
11209	Z227216090	NC(=O)N1CCCC(C1)C(=O)NC=2C=CC(=CC2)NC(=O)C3CC3	6.24935	0.46067
11210	Z1738057624	CC(C)C1=NC(=CN1)S(=O)(=O)NC(CC(=O)O)C=2C=CSC2	6.24934	0.56755
11211	Z2845968837	CC1=NC=C(S1)C(C)NC(=O)C(C)(C)C=2C=CC(F)=CC2F	6.24919	0.31134
11212	Z2958923367	CN1C=CN=C1N2CCC(CC2)NC(=O)C=3C=CC=CC3C4CCC4	6.24903	0.276
11213	Z1594552521	CCC(C)N1N=C(C=C1C)NC(=O)CC=2C(C)=NN(C)C2C	6.24886	0.63385
11214	Z812528416	O=C(C=1C=CC=C(F)C1)N2CCN(CCCN3CCOCC3)CC2	6.24871	0.42684
11215	Z1650895653	ClC=1C=CC(=CC1)CC2=NOC(=N2)C3CCN4C=NC=C4C3	6.24857	0.57762
11216	Z433628648	CC=1C=CC(=CC1NC(=O)NCCC=2C=CC=CC2F)N3C=NN=N3	6.24852	0.48237
11217	Z1139616180	CCC1CN(CCC(=O)N2CCC=3C=CC=CC32)CCN1CCOC	6.24847	0.23621
11218	Z164891226	CC1=CC=C(C(=O)N(C)CC2=CC=C3OCOC3=C2)N1C	6.24835	0.66136
11219	Z4617266624	CC1(CC1)NC(=O)C=2C=CC(=CC2)C3=NC(CC(F)(F)F)=NO3	6.2483	0.5504
11220	Z2234898734	COC=1C=C(C=C2C=CC=NC12)NC(=O)NC3CCC4=NC=NN4C3	6.24827	0.49818
11221	Z954439742	CN1CCOC(CNC=2N=CN=C3C=CC=CC23)C1	6.24827	0.78354
11222	Z2492913693	CC=1C=CC(=CC1C)CS(=O)(=O)NC(CC=2C=CN=CC2)C(=O)O	6.24824	0.30025
11223	Z2362235795	O=C(O)C1CCN(CC1)C(=O)NC=2C=CC(=CC2)OC=3C=CC=C(F)C3	6.24819	0.39286
11224	Z2397586638	COC=1C=CC=CC1CC(=O)NC2(CCOC2)C3=NC=CN3	6.24819	0.41814
11225	Z183995548	CC=1C=CC(=CC1)OCC2=NC(=CS2)C(=O)NC=3C=CC=C(C)N3	6.24803	0.70946
11226	Z1683887789	CCOC=1N=CC=CC1C2=NOC(=N2)C=3C=CN=C(C3)OCC(F)F	6.24802	0.60804
11227	Z14016319	CC1CC(C)(C)CC2(C1)NC(=O)N(CC3=CC(=O)N4C=CSC4=N3)C2=O	6.24795	0.50173
11228	Z26456261	O=C(NC=1C=CC=CC1N2CCCCC2)C3=CN4C=CC=CC4=N3	6.24789	0.43332
11229	Z4499936449	O=C(N[C@@H]1CCCC=2C=CC=CC21)C=3C=CC=C4C=C(O)N=CC34	6.24777	0.59217
11230	Z3388126896	CC=1C=CC=2OC(=CC2C1)C(=O)N3CCC(NC(=O)CC4CCCO4)C(C)(C)C3	6.24774	0.3488
11231	Z2382277802	CC1=NOC(=N1)[C@H]2CN(CC3=NN=C(O3)C(C)C)C[C@@H](C)O2	6.24772	0.8993
11232	Z73374701	CCN(CC1=CC=CS1)C(=O)CSC2=NN=C(O2)C=3C=CC=4OCOC4C3	6.24769	0.36211
11233	Z4455104505	CN1N=CC=C1[C@@H]2NC(=O)CC[C@H]2NCC3=CC4=CC=CC=C4OC3 |&1:6,12,r|	6.24764	0.32516
11234	Z1731882140	O=C(NC=1C=CC(=NN1)C=2C=CC=CC2)NC3C=4C=CC=CC4CC3O	6.24758	0.80067
11235	Z169530400	CC=1C=CC=C2C(=O)N(C=NC12)CCC(=O)NC3CCCC=4C=CC=CC43	6.24757	0.27987
11236	Z56804032	Cl.COC=1C=CC=CC1N2CCN(CC2)C(=O)C3=CC=4C(=O)N5C=CC=CC5=NC4S3	6.24755	0.39166
11237	Z422752448	CC(C)C1=NC(=CS1)CC(=O)N2CCCC2C=3C=CSC3	6.24755	0.49138
11238	Z339999796	CS(=O)(=O)N1CCCN(CC1)C(=O)CC2=CNC3=CC=CC=C23	6.24736	0.31471
11239	Z1570021912	COCC(NS(=O)(=O)C1=CNC=2N=CC=C(Cl)C12)C3CC3	6.24736	0.56424
11240	Z2091105190	COC(=O)C1CC21CCN(CC2)C=3C=CN=C4C3C=NN4C	6.24727	0.58995
11241	Z1458692027	Cl.NC1CCC(C1)C(=O)N2CCCN(CC2)C(=O)CCC=3C=CC=CC3	6.24727	0.30178
11242	Z1000688866	CC=1C=CC=CC1C2CCN(C2)C(=O)C3=CNC=4N=CC=CC34	6.24714	0.43046
11243	Z1597865543	CC1(C)C(NCCNC2=NC=CC(=N2)C(F)(F)F)C3CCCOC31	6.2471	0.41621
11244	Z2391593975	CC(=O)N1CCC[C@H](C2=NN=C(CC=CC=3C=CC=CC3F)O2)[C@@H]1C	6.24704	0.45501
11245	Z227067550	O=C(CC=1C=C(Cl)C=2OCCCOC2C1)N3CCC=4SC=CC4C3	6.24683	0.36181
11246	Z1337567737	CCOC(=O)C1=CSC(=N1)N(C)C(=O)C2COC3=CC=CC=C32	6.24667	0.66816
11247	Z1347784387	CN1N=CC=2C(=NC=NC21)N3CCN(CC3)C(=O)CN4C=CN=N4	6.24656	0.44486
11248	Z16395771	COC=1C=CC(=CC1F)CN2C(=O)NC3(CCCC3)C2=O	6.24653	0.58081
11249	Z1747634483	CC1=NN(C)C=C1NC(C)C=2C(C)=NN(CCS(C)(=O)=O)C2C	6.24651	0.43323
11250	Z2569002202	CC1=CSC=2NC(C=CC=3C=NN4CCCC34)=NC(=O)C12	6.24651	0.67143
11251	Z3017010676	CC1=NNC(=N1)[C@H]2CCO[C@H]2CN(C)C(=O)C=3C=COC3C |&1:6,10,r|	6.24632	0.54428
11252	Z341776266	CC(NC(=O)COC=1C=CC=2NC(=O)CCC2C1)C=3C=CC(C#N)=CC3	6.24623	0.42227
11253	Z2770439939	CC=1C=CC(=C(C1)N2C[C@H]3COC[C@H]3C2)S(N)(=O)=O	6.24621	0.6469
11254	Z792493894	CNS(=O)(=O)C=1C=C(C=CC1C)NC(=O)CN2CCC=3C=CC=C(C)C32	6.2462	0.49227
11255	Z2054862010	C[C@@H]1CN(CC=2C=CC=CC2N3CCOCC3)C[C@H]1C(N)=O	6.24618	0.39231
11256	Z2011416711	CCN(C)S(=O)(=O)N(C)C[C@@H]1C[C@H](F)CN1CC2=CC=NN2C	6.24615	0.26588
11257	Z2732687068	COC=1C=CC=C(C1)C(=O)N2CCN(CC2)C(=O)C3CSC3	6.24611	0.55342
11258	Z443269064	COC=1N=CC=CC1CNC(=O)C2=CC=C(NC2=O)C=3C=CC=CC3	6.24609	0.56038
11259	Z2042713276	CC1=CC(C)=C(CNC(=O)C2CC32CCS(=O)(=O)CC3)C(C)=C1	6.24608	0.38446
11260	Z2187217260	O=C(C1CCCC2CCCCC12)N3CC=4C=CC(O)=CC4C5(CC5)C3	6.24593	0.28942
11261	Z3588767795	CC=1C=CC=CC1C(CF)NC(=O)C2=CN(C)N=C2C(F)F	6.24585	0.34478
11262	Z57907629	CCSC=1N=CC(Cl)=C(N1)C(=O)NCC=2C=CC=3OCOC3C2	6.2458	0.58804
11263	Z2607611038	COC(C)(C(=O)O)C(=O)N1CCC(CC1)C2=NC(=NN2)C=3C=CC=CC3	6.24574	0.54643
11264	Z1700693986	COC1(CNC(=O)N2CC=C(CC2)C=3C=CC=CC3F)CCC1	6.24569	0.64216
11265	Z745285396	CCCN(CCO)CC1=CN2C=CC=CC2=C1C#N	6.24567	0.58798
11266	Z1750890967	CC=1C=CC(=CC1)S(=O)(=O)N2CCCC(C2)C(=O)NC3=NN=CN3C	6.24559	0.41757
11267	Z1463299914	CC1=CC(C)=CC(=C1)OCC(=O)N2CCN(CC2)C3=NN=NN3C	6.24552	0.39918
11268	Z1207538067	COC=1C=CSC1C(=O)N(C)C=2C=C(NN2)C=3C=CC=CC3	6.2454	0.48164
11269	Z2007950908	O=C(NC1CCCC21CCOCC2)N3CCCC(CN4C=CN=N4)C3	6.24526	0.5141
11270	Z2721855386	COC=1C=CC(=CC1F)C2CCCN2CC=3C=NC(=CN3)C(=O)O	6.24522	0.30163
11271	Z46482797	CC(NCC(=O)NC(=O)NC=1C=CC=2OCCOC2C1)C3=CC=CC(=C3)C(F)(F)F	6.24517	0.46442
11272	Z101661646	O=C(NCC(C1=CC=CO1)N2CCCC2)C3CCN(CC3)C(=O)C4=CC=CO4	6.24503	0.19919
11273	Z45509470	O=S(=O)(NCCC=1C=CC=CC1)C=2C=CC(F)=CC2	6.245	0.60074
11274	Z2373484235	CCC1CN(CC(CC)O1)C(=O)C=2C=NC=3NC(=O)NC3C2	6.24499	0.44222
11275	Z27768788	COC=1C=CC(Br)=C(C1)C(=O)N2CCN(CC2)C=3C=CC=CC3	6.24493	0.40233
11276	Z107215538	CC=1C=C(C)C=C(C1)NC(=O)COC2=NN=C3C=CC=CN23	6.24481	0.86351
11277	Z1422673749	CC1CC2CCCCC2N1CC=3N=CC=C(N)N3	6.24477	0.80109
11278	Z1400991063	CN1CCN(C(=O)CC2=CNC=3N=CC=CC23)C=4C=CC=CC41	6.24471	0.37798
11279	Z26735869	COC=1C=C(C=C(C1)C(=O)N2CCN(CC2)C=3C=CC=CN3)OC	6.24462	0.46578
11280	Z196124974	COC=1C=CC(OC=2N=CN=C3C=CSC23)=C(C1)[N+]([O-])=O	6.24456	0.59984
11281	Z1139216145	CC1=NN(C)C(C)=C1C2CCCN2C=3C=CC(C#N)=CN3	6.24451	0.46076
11282	Z1443635466	CC=1N=CC=C(N1)C(=O)N2C(CC3CCCCC32)C(=O)O	6.24443	0.61746
11283	Z1352542727	CN1C(=O)CCC=2C=C(C=CC21)NC(=O)NC3CCC(C)(O)CC3	6.24441	0.54024
11284	Z1580815584	CCN1N=C(C)C(NC(=O)NC2CCC=3C=NNC3C2)=C1C	6.24441	0.74318
11285	Z104387524	N#CC1(CCCC1)C(=O)N2CCN(CC2)C=3C=CC=CC3	6.24439	0.44776
11286	Z200799908	CC=1C=CC(NC(=O)CN2CCC(CC2)C(=O)N3CCCC3)=C(F)C1	6.24436	0.39071
11287	Z990648622	CC(C)N1CC(=O)N(CC2=NN=C3CCCCCN23)C1=O	6.24425	0.62643
11288	Z1945710853	CN1C(=O)CCC=2C=C(C=CC21)C3=CSC(=N3)C4=CC=NC(O)=C4	6.24425	0.46058
11289	Z1222954059	COCCN1CCN(CC1C)C(=O)C2=CSC(=N2)C=3C=CC=CC3OC	6.24422	0.58202
11290	Z115668228	O=C1CCCN1C=2C=CC=C(C2)NS(=O)(=O)C=3C=CC=C(Br)C3	6.24421	0.53534
11291	Z337577548	O=C(CC1=COC=2C=C3CCCC3=CC12)NC=4C=CC=5OCCC5C4	6.24413	0.54803
11292	Z25836607	O=C1NC2(CCOC=3C=CC=CC32)C(=O)N1CC4=COC(=N4)C5=CC=CS5	6.24397	0.41018
11293	Z1349002752	CCN1N=C(C=C1C2CC2)NC(=O)C=3C=CC=NC3N4CCCC4	6.24388	0.35942
11294	Z1324799769	CC(C)(C(=O)N1CCN(CC1)C2CCOCC2)C=3C=CC=CC3F	6.24388	0.34869
11295	Z1689697907	CC1=NN(C)C=2N=CC(=CC12)C(=O)NC3=C(C)C(=NN3C)C(F)(F)F	6.24376	0.57493
11296	Z2389083033	CNC(=O)C1(COC)CCCN1C(=O)C2=CC(O)=NC3=CC=CC=C23	6.24375	0.44854
11297	Z28051553	O=C(NC=1C=CC=C(C1)N2C=NN=N2)C3(CC3)C=4C=CC=CC4	6.24374	0.53195
11298	Z2853254900	CN1C(CO)(CNCC=2C=CN=CC2N)COCC31CCC3	6.24374	0.3604
