ligand_id,ligand_id,smiles,predicted_vina_mean,predicted_vina_std,predicted_gnina_mean,predicted_gnina_std,final_score,rank_confidence,mean_rank,std_rank,SA,QED
Z838210676,Z838210676,CC(C)CNC(=O)OCC(F)(F)F,-4.419805,0.6421095,3.8844655,0.7163964,-4.74086,0.0058024993697554,1380294.1,4349.658859037108,2.203540449309525,0.7537145198633995
Z31432049,Z31432049,CC(=O)NCC(=O)N1CCCCCC1,-4.2703238,1.2222403,3.8836217,1.1573422,-4.881444,0.0149667230885583,1367570.95,27196.4664092139,1.7919231892424339,0.7031299150830501
Z57041988,Z57041988,COc1cc(CCl)c(OC)cc1Br,-3.7152653,0.72185946,3.881925,1.042409,-4.076195,0.0151224835236072,1367354.7,20651.29676097848,2.0483048049538812,0.7814944447965326
Z239626488,Z239626488,COc1ccc(CN)c(OC)c1OC,-4.3888345,0.5434244,3.8818824,1.0015472,-4.660547,0.005980624482299,1380046.8,5740.434030628694,1.8829202618054985,0.7868394421637319
Z56347473,Z56347473,COc1cc(C#N)cc(Cl)c1OC(C)C,-3.4789307,1.0717744,3.8800254,1.0078353,-4.0148177,0.0311347282745704,1345124.1,54273.46675945806,2.1138811957269947,0.7942822164457755
Z1082815974,Z1082815974,NS(=O)(=O)CCCN1CCCCCCC1,-4.320866,1.2859701,3.8696148,1.0403932,-4.963851,0.013724060935643,1369296.2,20915.56641738397,1.9895649869357843,0.7868383853139223
Z1172299392,Z1172299392,C1CCN(CCN2CCSCC2)CC1,-4.1762285,1.1722988,3.8678448,0.98580503,-4.7623777,0.0117606151186661,1372022.15,11999.408140716774,2.1304553109668642,0.7032121914585454
Z90566838,Z90566838,CN1CCC(NC2CCSCC2)CC1,-4.390719,1.242684,3.8668602,1.1148075,-5.012061,0.0099109014297548,1374590.2,11946.719719655266,2.558580398074877,0.7509493882467123
Z55292544,Z55292544,CCOC(=O)CNC(=O)OCC(F)(F)F,-5.148629,0.9627869,3.8656247,0.68747336,-5.6300225,0.0030933122051356,1384055.4,2818.6528590800253,2.1691366690997747,0.7252140024060875
Z44603627,Z44603627,CCNC(=O)Nc1cc(OC)cc(OC)c1,-4.922274,0.59542495,3.8654778,0.6763374,-5.2199864,0.0046360787985738,1381913.5,5791.307611412124,1.7393170068168633,0.8200516413939881
Z211779400,Z211779400,C=CCNC(=O)NC(C)c1ccc2ccccc2c1,-0.8386302,0.6973867,3.8611888e-05,0.8997314,-1.1873236,0.308349299528217,960253.25,215359.9709098409,2.385382783674645,0.8067540136838723
Z2061775956,Z2061775956,CNCCNCCN1CCCCC1.Cl.Cl.Cl,-6.550415,2.8103142,3.858268,1.5117357,-7.955572,0.0051341160370222,1381222.05,11133.909836508468,2.431747349644768,0.7279835264350171
Z736883376,Z736883376,O=C(O)CCNC(=O)OCC(F)(F)F,-5.4064054,0.8805487,3.853698,0.47571906,-5.8466797,0.002227860409839,1385256.95,2297.992895441585,2.1526344318459856,0.7250201578570393
Z69116985,Z69116985,CCC(=O)NCCCN1CCCCCC1,-4.146707,1.193885,3.850597,1.0322453,-4.7436495,0.0143535851910541,1368422.2,20266.999125672257,1.7651646035981905,0.7045334504477594
Z1269228197,Z1269228197,COc1cc(Br)cc(F)c1C#N,-3.8865466,0.95136654,3.849126,1.3248287,-4.36223,0.0129872510534088,1370319.15,11952.17247731558,2.2446348306386064,0.7417982091889309
Z32016574,Z32016574,CNC(=O)c1cc(OC)cc(OC)c1,-4.550367,1.3031615,3.848734,1.2091471,-5.2019477,0.0108922101775488,1373227.8,18220.55245759579,1.6517332172710866,0.7841726904251466
Z850046162,Z850046162,COc1cc(CC#N)cc(Cl)c1OC,-3.3039346,0.40982804,3.8460708,0.76835024,-3.5088487,0.0200171786653222,1360559.15,17277.598945672402,2.0913449581617733,0.771303369259231
Z8886253952,Z8886253952,C#CCN1CCC(CN)CC1.Cl.Cl,-6.381833,2.4820352,3.8457363,1.3422378,-7.6228504,0.0060670220045376,1379926.85,13701.913239672043,2.803334854903932,0.713739184832805
Z1147474006,Z1147474006,COc1cc(OC)c(Br)cc1N,-4.366972,1.2135099,3.8437877,1.3718189,-4.9737267,0.0134353729246947,1369697.0,26712.60025905378,1.9514295421770704,0.7933085580311356
Z851820872,Z851820872,CCCCCNC(=O)OCC(F)(F)F,-4.2556686,0.5747215,3.841746,0.7592083,-4.5430293,0.0066631252926134,1379099.25,4709.96161210471,2.0487778829894356,0.7122134581630639
Z32014566,Z32014566,COc1cc(OC)cc(C(=O)N(C)C)c1,-3.949578,0.7519144,3.8402355,0.89741975,-4.3255353,0.0107411675730183,1373437.5,9713.536171240628,1.7178015803423783,0.7550474534793952
Z57756799,Z57756799,CCOc1ccc(C#N)cc1Cl,-3.9115727,0.9298222,3.8400211,0.8377776,-4.376484,0.0179501566607844,1363428.9,32124.25704028032,1.7572436593099354,0.7028566999933235
Z1416179328,Z1416179328,COc1cc(Br)c(OC)cc1N,-4.40337,0.9853914,3.8353913,1.2310947,-4.8960657,0.0097090070947527,1374870.5,15233.67120394818,1.9327415614078376,0.7933085580311356
Z820608894,Z820608894,CC(C)OCCN1CCC(N)CC1,-4.635293,0.7703462,3.8353226,0.4503676,-5.0204663,0.0056015774120358,1380573.05,7324.674398736097,2.200274365393442,0.7066665584665509
Z90664461,Z90664461,COc1cc(Br)c(S(=O)(=O)Cl)cc1OC,-3.337487,0.8097259,3.832838,1.4068419,-3.7423499,0.0246904238844671,1354071.05,33504.64102102125,2.057039627679657,0.8037828427097832
Z46160504,Z46160504,CC(C)NC(=O)CN1CCCCCC1,-4.2485476,1.3226762,3.8327637,1.0946963,-4.9098854,0.0179959664349766,1363365.3,34751.97683744049,1.682105437763143,0.7429243778790382
Z1459938514,Z1459938514,CN(CCC(=O)O)CC(F)(F)F.Cl,-5.4668236,1.9183768,3.8202453,1.3840606,-6.426012,0.0090114884575215,1375838.9,18384.650695349097,2.458587144549769,0.7797890513664506
Z318727810,Z318727810,O=C1OCCN1CCN1CCCCCCC1,-4.8029485,1.4220066,3.8200867,0.92806405,-5.513952,0.0098724385061402,1374643.6,17051.258048601576,2.1314479843499683,0.7340884973846253
Z1416008874,Z1416008874,COCC(C)CN(C)C(=O)NC(C)(C)C,-4.068256,0.73268825,3.8180695,0.64486355,-4.4346,0.0114240645370404,1372489.4,14471.08478794869,2.934967768670644,0.7769733702983743
Z432060940,Z432060940,NCc1cccc2c1OCCCO2,-5.151725,1.623271,3.8124657,1.4016149,-5.9633603,0.0073182554831274,1378189.7,16214.91735439931,2.2426948107375715,0.7064578083449659
Z32014565,Z32014565,COc1ccc(C(=O)N(C)C)c(OC)c1,-4.0762978,0.85239273,3.8068557,1.2028054,-4.5024943,0.0114626355025749,1372435.85,17790.075939340448,1.6401488880346875,0.7550474534793952
Z196117852,Z196117852,COCCNc1ccc(C#N)cc1,-4.3455496,1.0077139,3.8000693,0.7883742,-4.8494067,0.0076076997875175,1377787.85,6974.848975246705,1.806053887222964,0.708805209829509
Z1269184066,Z1269184066,COc1cc(N)cc(OC)c1Br,-4.3137903,0.93176603,3.8000412,1.2900627,-4.7796736,0.0081140562538264,1377084.85,9361.868949494004,2.0697016575616836,0.7933085580311356
Z56989564,Z56989564,CN(C)CCCNCc1cccs1.Cl.Cl,-5.017582,1.9275427,3.7968228,1.3304697,-5.9813533,0.0090091115352757,1375842.2,15272.830777560524,2.3023260182122005,0.8001243655501047
Z8753648287,Z8753648287,C#CCN1CCN(CCN)CC1.Cl.Cl.Cl,-6.345278,2.645716,3.794463,1.263258,-7.6681356,0.0057499549825331,1380367.05,12603.174883635473,2.8033667986375956,0.7604784828647544
Z32014564,Z32014564,COc1cccc(C(=O)N(C)C)c1OC,-3.99488,0.70720774,3.7914944,1.1165236,-4.348484,0.0102722296250945,1374088.55,9673.831854415292,1.731737734188533,0.7550474534793952
Z293451952,Z293451952,COC(=O)c1cc(OC)cc(Br)c1OC,-4.2448397,0.57210267,3.7911162,0.5939383,-4.530891,0.0079108654157813,1377366.95,7522.613877336787,1.9449719649577641,0.793552137700263
Z2010041822,Z2010041822,CN1CCCN(CCSC(C)(C)C)CC1=O,-3.7805371,0.5372753,3.7900567,0.5069543,-4.049175,0.0124123239817048,1371117.35,11448.389870523277,2.64030482597445,0.7545332607111809
Z1189765801,Z1189765801,CCN1CCCN(CC2CCOCC2)CC1,-4.2941823,1.0345006,3.7887433,0.6991035,-4.811433,0.0102194331400582,1374161.85,14366.16427330204,2.090372043269772,0.7240716023486978
Z3919192056,Z3919192056,COc1cc(Br)ccc1OS(=O)(=O)F,-4.1306887,0.7409665,3.7864795,0.9939914,-4.501172,0.0080936003169229,1377113.25,6662.989560812774,2.355934223945777,0.7975143256622088
Z32781730,Z32781730,COCC(=O)NC(C)c1cccs1,-3.6403255,1.3105854,3.7848842,1.0649782,-4.295618,0.033343069110815,1342058.15,61103.88375813356,2.435308205543569,0.7990283808433056
Z1037335934,Z1037335934,CCN(CC)CC#CCOc1c(OC)cccc1OC,-4.1637692,0.587752,3.7835221,1.2240901,-4.4576454,0.0089445384809305,1375931.85,12645.978057370652,2.3399273338529767,0.7162759510598695
Z4966336381,Z4966336381,CN1CCN(CCOCCN)CC1.Cl.Cl.Cl,-6.82819,3.0645754,3.7783153,1.3652695,-8.360477,0.0064847480822559,1379346.9,14866.964615885789,2.4798407830406397,0.7492861072277834
Z55997155,Z55997155,CC(C)NCC(=O)N1CCCCCC1,-4.130954,1.1385897,3.7778347,1.0951608,-4.7002487,0.0148944430439009,1367671.3,21550.961981081025,1.863411946638882,0.7429243778790382
Z3919171807,Z3919171807,COc1cccc(OC)c1OS(=O)(=O)F,-4.4185443,0.66091,3.7773552,1.4988877,-4.748999,0.0055724421075377,1380613.5,3315.7936983473505,2.273291964957762,0.7371327107406328
Z4877271213,Z4877271213,CC(C)N1CCCN(CCC(=O)O)CC1.O=C(O)C(F)(F)F,-5.47906,1.2842836,3.7740245,0.5279635,-6.121202,0.0034537400511398,1383555.0,6940.024250678091,2.190582972571372,0.8141280968029531
Z285143782,Z285143782,COc1ccc(CCN)c(OC)c1OC,-4.0712953,0.55752194,3.7736554,1.1060003,-4.350056,0.0088716822126985,1376033.0,8980.996765393027,1.9211406234943489,0.7950998224200284
Z4966524078,Z4966524078,COc1cc(OC)cc(C(C)N)c1.Cl,-5.522489,1.7866739,3.7726464,1.2671615,-6.415826,0.0070966615046637,1378497.35,14596.24839564948,2.456299041226881,0.8440018742044338
Z1037335932,Z1037335932,COc1cccc(OC)c1OCC#CCN1CCOCC1,-4.532461,0.5648296,3.7722988,0.9631765,-4.814876,0.0051780530845968,1381161.05,4864.308157127794,2.2965061677209455,0.7673817781938221
Z3247551105,Z3247551105,O=Cc1ccc2c(c1)OCCOCCOCCOCCOCCO2,-5.403865,2.144377,3.771645,1.9793253,-6.476053,0.0132325782403571,1369978.55,29451.86593829837,2.9259103061119767,0.7143531552291628
Z56957557,Z56957557,CNCc1ccc(OC(F)F)c(OC)c1,-4.194454,0.9600091,3.766826,1.0365134,-4.6744585,0.0100099758706379,1374452.65,11239.184700301888,1.8925331188039163,0.8179966164647106
Z19221314,Z19221314,COC(=O)COc1ccc(Br)cc1,-4.574202,0.84381014,3.7665195,0.72615474,-4.996107,0.0060427846004249,1379960.5,8963.906483782615,1.5468628269319034,0.7637742653412111
Z825644630,Z825644630,COc1cc(OC)cc(N2CCCNCC2)c1,-4.2041984,0.85036004,3.76621,0.7403806,-4.6293783,0.0093389635178449,1375384.25,11074.659989701717,2.004439580270697,0.8621393728375122
Z1623070108,Z1623070108,CN(C)CCCN(C)C(=O)NC(C)(C)C,-3.9960525,0.73045594,3.765492,0.8201531,-4.3612804,0.0115464760327007,1372319.45,13290.323714925082,2.2703436451197057,0.7687325084554173
Z1269154044,Z1269154044,Cc1cc(OC(F)F)ccc1Br,-3.63882,0.9972363,3.7651699,0.80394965,-4.1374383,0.0194620232650268,1361329.9,24946.91970143809,1.9561502152539916,0.765713612121713
Z57899775,Z57899775,CCCOc1c(Cl)cc(C#N)cc1OC,-3.6748958,0.9623917,3.7604566,1.085199,-4.1560917,0.023436669427738,1355811.7,43646.831020247046,2.0215286159896575,0.7911970530256673
Z3445707891,Z3445707891,CN(C)CCNC(=O)OCC(F)(F)F.Cl,-5.4571266,1.9632056,3.756987,1.2499961,-6.4387293,0.0081436597399791,1377043.75,16419.502388546982,2.385160561631359,0.81678693922899
Z403316270,Z403316270,CSCC(=O)NC1CCCCNC1=O,-4.297289,1.4746555,3.7560456,1.2998328,-5.0346165,0.0209017898944791,1359331.0,40944.24520979719,2.832279514599662,0.7050069557019176
Z230665282,Z230665282,O=C1NCCCCC1N1CCCCCC1,-4.1286354,1.8263512,3.7548268,1.642683,-5.041811,0.0410853531170094,1331309.15,91578.00614791468,2.5905938820309675,0.711620108574355
Z594273992,Z594273992,COc1ccc(N2CCNCC2)c(OC)c1,-4.1454263,0.31377414,3.750726,0.43130806,-4.3023133,0.0077530881982209,1377586.0,8584.986703542412,1.8474899469202377,0.8304832792424253
Z1373674915,Z1373674915,CCOc1c(OC)cccc1C(=O)OC,-4.3226366,0.70707023,3.7494926,1.2488827,-4.676172,0.0072543666942774,1378278.4,7856.128476546191,1.6744325559521354,0.7116150035305107
Z1688699502,Z1688699502,CCNC(=O)NC(C)(C)CS(C)(=O)=O,-4.079993,1.2919188,3.749412,0.96394336,-4.725952,0.0163611121114992,1365635.05,23167.64939193228,2.6052208054723582,0.7095922199274011
Z994264686,Z994264686,CC(C#N)CNC(=O)OC(C)(C)C,-4.0099382,0.8080332,3.7438493,0.66883975,-4.4139547,0.0129279000252097,1370401.55,15632.323466059035,2.762408555193918,0.7096371333961452
Z316120802,Z316120802,COc1cc(C)c(S(=O)(=O)Cl)cc1OC,-3.3771412,0.9495131,3.7428532,1.4203016,-3.8518977,0.0261667086829689,1352021.45,33212.7256010027,1.955536669099775,0.7696649268910273
Z446768228,Z446768228,CCC(CC)N(C)C(=O)NC(C)COC,-3.763604,0.5200757,3.7417455,0.5479445,-4.0236416,0.0127226563906795,1370686.5,12653.045655098222,2.9065853021493098,0.7359265958877982
Z2018518757,Z2018518757,CN(CCSC(C)(C)C)CC(=O)N(C)C,-4.026296,0.6042738,3.7408462,0.62467355,-4.328433,0.0113972701408145,1372526.6,16952.402040418936,2.6297715803423785,0.7181868787889674
Z1504675096,Z1504675096,FC(F)Oc1c(Br)cccc1Br,-2.9307227,0.73938364,3.739196,0.95222,-3.3004146,0.0409312493247379,1331523.1,47639.66142816298,2.2663213691001456,0.8068995771486802
Z410516696,Z410516696,Cc1cnc(NC(=O)N2CCCCCC2)s1,-3.9506633,1.2707978,3.7385926,1.1883454,-4.5860624,0.0245135592609931,1354316.6,47324.34650621179,2.083979244579103,0.8186940423019495
Z1824236891,Z1824236891,CCN(CC)CCCN1CCCN(C(N)=O)CC1,-3.8148506,0.8703267,3.7374816,0.94839466,-4.250014,0.0153109086325493,1367093.1,19156.874844034453,2.1038908106073,0.7647750195806985
Z274404284,Z274404284,COc1cc(CN2CCNCC2)cc(OC)c1OC,-3.826606,0.6658837,3.7364311,0.7810001,-4.159548,0.0120413440414881,1371632.4,10643.191271418553,1.9566438153193904,0.8648076979782772
Z1245635926,Z1245635926,COc1cc(OC)c(C2CCCN2)c(OC)c1,-3.737739,1.5205531,3.735848,1.2744205,-4.4980154,0.0328388014549645,1342758.25,54685.02187059543,2.6590484989137604,0.8705444712716871
Z55671973,Z55671973,FC(F)Oc1ccc(Br)cc1Cl,-3.1731398,0.79845685,3.7334971,0.9701169,-3.5723681,0.0315998847552849,1344478.3,43301.381137441786,1.909484349869377,0.7847096212405829
Z335451466,Z335451466,CCNC(=O)CN1CCCNCC1.Cl.Cl,-6.1860595,2.313076,3.7311358,1.2401448,-7.3425975,0.0060724961284978,1379919.25,13334.226088809954,2.2864206927684148,0.7630021977877502
Z1198343771,Z1198343771,COc1ccc2c(c1OC)OCC2=O,-4.163536,1.10229,3.728704,1.4388696,-4.714681,0.0109538300860734,1373142.25,13709.06011685338,2.2773444910175815,0.7109383358564071
Z2941211647,Z2941211647,O=S(=O)(F)Oc1cncc(Br)c1,-3.3226376,0.8530815,3.7281914,1.0676284,-3.7491784,0.0283594554687219,1348977.15,46015.01210287247,2.9711208883309137,0.7509845608217044
Z432982644,Z432982644,C#CCNC(=O)CN1CCCCCCC1=O,-3.9524224,1.6716561,3.7246253,1.5471921,-4.7882504,0.03791853639212,1335705.8,74469.33537678445,2.288090013809871,0.7080485491011272
Z57011404,Z57011404,CCOc1ccc(N)cc1OC.Cl,-5.404664,2.1040223,3.7245317,1.2993841,-6.456675,0.009799294126121,1374745.15,19943.729669434957,1.7288248178821295,0.7656751062272941
Z1447464389,Z1447464389,c1ncc(CNC2CCSCC2)s1,-3.1109967,0.92650044,3.7242355,0.93968624,-3.574247,0.0382098174091548,1335301.4,60760.262294035565,2.9026279156892993,0.8341247063297266
Z52080890,Z52080890,COc1ccc(OC)c(C(=O)N(C)C)c1,-4.063061,0.52138746,3.7233078,0.77539,-4.323755,0.0082871033961176,1376844.6,6168.502738914849,1.6428835034193021,0.7550474534793952
Z425389698,Z425389698,CCOc1ccc(CN)cc1OC.Cl,-5.27192,1.9165066,3.7230363,1.2410396,-6.2301736,0.0096572910289192,1374942.3,19103.15357761645,1.7266078206193711,0.8389807080709506
Z382843900,Z382843900,O=C(CSC(F)(F)F)N1CCCCCC1,-3.3149502,0.810395,3.720488,0.9720532,-3.7201476,0.0245747470018368,1354231.65,26644.637307111163,2.227137246383654,0.7404108618634638
Z295205444,Z295205444,COc1cccc(OC)c1OCC#N,-4.808038,1.0300765,3.7202415,1.0991046,-5.3230762,0.0066995714337163,1379048.65,12607.337753368076,1.8806344318459836,0.7284295181489147
Z3234811795,Z3234811795,C1CCCN(CC2CCCN2)CC1.Cl.Cl,-6.1706476,2.3501158,3.720208,1.2742268,-7.3457055,0.0069145028270969,1378750.25,14970.79905641312,2.839117990848978,0.8150198420099075
Z1623070143,Z1623070143,CC(C)NC(=O)N(C)CCCN(C)C,-4.117447,0.6381073,3.7147255,0.63985425,-4.4365005,0.0089705045557676,1375895.8,9565.006187138615,2.151626739538292,0.7196968050977883
Z382716056,Z382716056,CCOc1cc(N)c(Br)cc1OCC,-3.7744827,0.76246804,3.7110143,1.1278131,-4.155717,0.0164914826952857,1365454.05,21946.37510040098,1.967553055327766,0.8463940577413435
Z234895739,Z234895739,CCOc1c(Cl)cc(CN)cc1OC,-3.622479,0.67459315,3.7029731,1.0287471,-3.9597754,0.0158785248676486,1366305.05,18105.967887619263,1.889154674760963,0.8377562819853739
Z279985510,Z279985510,COCC(=O)Nc1sccc1C#N,-3.7309654,0.6915501,3.7027855,0.6305789,-4.0767403,0.0132133827925234,1370005.2,12021.627912225533,2.2293782115472887,0.7897789162099808
Z332369820,Z332369820,N#Cc1ccc(NC(=O)N2CCCCCC2)cc1,-3.8544526,0.8871272,3.7008865,1.0550617,-4.298016,0.0156537256455505,1366617.15,20160.722217408285,1.7538941242167674,0.8239833036757704
Z56921109,Z56921109,COc1cc(OC)c(C(C)=O)cc1Cl,-3.609471,0.48684523,3.699585,0.8903959,-3.8528936,0.0145804011956638,1368107.3,16166.218939813973,1.7684868226983745,0.7258577518651976
Z2429432735,Z2429432735,Fc1nccnc1N1CCCCCCC1,-3.73375,2.254484,3.699201,1.7555777,-4.860992,0.1141537436525372,1229864.65,264885.3726790656,2.257693957964756,0.710751819245978
Z382716026,Z382716026,COc1cc(S)c(Cl)cc1OC,-3.6384125,0.67753756,3.696857,0.8728716,-3.9771812,0.0147838801454963,1367824.8,12359.053861845572,2.246460792177068,0.7471545441054145
Z3277762287,Z3277762287,CCOc1cc(CNC)ccc1OC.Cl,-5.173766,1.7956275,3.6959426,1.2697539,-6.07158,0.0097915151078619,1374755.95,20098.11517151546,1.767831195726993,0.8432926372519945
Z1689351735,Z1689351735,COCCOc1ccc(OC)cc1Br,-4.4783063,0.67543244,3.6940398,0.6266285,-4.8160224,0.0069306370871897,1378727.85,7622.002389628333,1.7194971537394732,0.7619431184441005
Z1269199489,Z1269199489,COc1cc(Br)c(I)cc1OC,-3.6498172,1.4550594,3.6919513,1.6867251,-4.377347,0.0416369791479093,1330543.3,84540.94307085768,2.0589405998693753,0.7689299445370132
Z57313863,Z57313863,COc1cc(OC)c(C=O)cc1Br,-3.9539666,0.45849535,3.6916816,0.8787216,-4.183214,0.0102338027154537,1374141.9,13188.90116309922,2.071791837920914,0.7660682846180933
Z1203159865,Z1203159865,CC(C)(C)Oc1ccc(Br)cc1,-3.6206048,0.62239766,3.6911323,0.9222483,-3.9318037,0.0171624950480786,1364522.45,28438.950218802027,1.6934583883309138,0.7139980048361418
Z2218556206,Z2218556206,Cl.Fc1cc2c(cc1Br)NCCO2,-5.3229246,2.3492389,3.6906052,1.6397413,-6.4975443,0.0106393560701552,1373578.85,19195.20420905962,2.780129420338497,0.7811017694832997
Z28880091,Z28880091,CSCC(=O)NC(C)c1cccs1,-2.9351737,1.048052,3.6878467,1.1070349,-3.4591997,0.0488177692944862,1320573.85,61147.59824823458,2.621673590158954,0.8346461235870035
Z90513715,Z90513715,CCNCc1cc(OC)c(OC(F)F)c(OC)c1,-4.040895,0.6274671,3.6861928,1.0849801,-4.3546286,0.0084859725573522,1376568.5,5277.156786566039,2.0968295547203297,0.8178790509440406
Z5102256186,Z5102256186,CNCc1cc(OC)c(C)cc1OC.Cl,-4.9449086,1.7225547,3.6857772,1.3271788,-5.8061857,0.0092401411747758,1375521.45,15828.207013035304,2.0153201010524384,0.8616333391353959
Z55672072,Z55672072,Fc1cc(Br)ccc1OC(F)F,-3.6577039,0.767328,3.6830482,0.98085207,-4.041368,0.0155664998019231,1366738.25,14694.024261158003,1.9407809844847606,0.7719704466000377
Z1142739380,Z1142739380,COc1ccc(C#N)c(Cl)c1OC,-3.6438344,0.81195647,3.6796768,0.6958016,-4.049813,0.0196253106205207,1361103.2,25585.875503097406,2.1242292005582772,0.730321077950834
Z1101435075,Z1101435075,CNCc1ccc(OC)c(C)c1.Cl,-5.574716,2.4410589,3.6790633,1.4622831,-6.7952456,0.0092466236899917,1375512.45,17640.946322334865,1.808489071275794,0.8094518106799076
Z1222331414,Z1222331414,Cl.NCc1cc(Br)c2c(c1)OCCO2,-5.632606,2.5511332,3.6768355,1.904798,-6.9081726,0.0094463932005617,1375235.1,18704.40633888176,2.488875322534243,0.8566684717991947
Z205078686,Z205078686,CCNc1c(C#N)c(=O)n(C)c(=O)n1C,-2.8578641,0.48736414,3.675343,0.9664309,-3.1015463,0.0351114632477401,1339603.0,27695.408146478,2.579043177975514,0.7025550102726613
Z2001927248,Z2001927248,CC(C)COCCN1CCCN(C(N)=O)CC1,-3.9575202,0.8597123,3.6745498,0.7309251,-4.3873763,0.0124185904130803,1371108.65,14608.198380618329,2.1560207553266437,0.7247466273169754
Z2310159695,Z2310159695,COc1cc(O)c(Br)c(F)c1,-4.519742,0.78232604,3.673067,0.74429256,-4.910905,0.0057662693124933,1380344.4,5812.092509587231,2.2835101506208364,0.7877455425874084
Z88268819,Z88268819,COc1cc(OC)c(OC)cc1CNC(C)=O,-4.2874727,0.7081105,3.6704907,0.74464226,-4.641528,0.0085160082111859,1376526.8,9862.025555635111,1.7573311303355386,0.8422620701945183
Z727801992,Z727801992,COC(=O)C(C)Nc1ccc(OC)cc1,-4.793529,0.9574245,3.6655154,1.079827,-5.272241,0.0047091151366729,1381812.1,4588.664063755376,2.0782448201172716,0.7661329380951274
Z90124530,Z90124530,COc1cc(Br)c(CC#N)cc1OC,-3.5980887,0.96654546,3.6629624,0.8240507,-4.0813613,0.0201081139482119,1360432.9,26207.86939432505,2.1945097354897083,0.8339936777447133
Z166706614,Z166706614,O=C(Nc1cccnc1)N1CCCCCCC1,-3.8820138,1.7018292,3.662754,1.6528523,-4.7329283,0.0576265711095905,1308344.15,129628.07276407184,1.7734893510713263,0.8102632170530734
Z103746006,Z103746006,COCC(C)NC(=O)CN1CCCCCCC1,-4.119918,0.9514448,3.6600995,0.8357053,-4.59564,0.0123136096805561,1371254.4,18758.22777716488,2.295901383529145,0.7921894728758955
Z756355250,Z756355250,CCC(C#N)NC(=O)OC(C)(C)C,-3.9079075,0.78103673,3.6590397,0.51483065,-4.2984257,0.0143288075773398,1368456.6,17562.389798657812,2.829121841907206,0.7115036825813886
Z5089065337,Z5089065337,COc1cc(Br)cc2c1OCCNC2.Cl,-5.5671206,2.122962,3.658425,1.4606694,-6.6286016,0.007387834479778,1378093.1,14997.704327329566,2.67576951655251,0.8623868474821239
Z2733499726,Z2733499726,Cc1cc2c(c(Cl)c1Br)OCO2,-3.123701,0.7215047,3.6553986,0.58880067,-3.4844534,0.0355640868657037,1338974.6,57108.41027501991,2.738961141827419,0.7031374719744957
Z2724334722,Z2724334722,COc1cc(CN)ccn1.Cl.Cl,-6.27194,2.7885585,3.6539657,1.2855003,-7.6662197,0.0070440450894947,1378570.4,14926.169205124268,2.3900615614078387,0.8035522579344239
Z3538501737,Z3538501737,O=S(=O)(F)Oc1ccc(Br)cc1,-3.915935,1.0632818,3.6537595,1.1465472,-4.447576,0.015614326358627,1366671.85,22136.68159701223,2.301728580638608,0.7592836317855164
Z203975226,Z203975226,O=C(Cn1ccnc1)N1CCCCCCC1,-3.57934,0.9618988,3.65252,0.8747539,-4.0602894,0.0207147333165268,1359590.7,24614.055330440777,2.0438548583270553,0.7616815594106963
Z220398842,Z220398842,COC(=O)CSC1CCCCNC1=O,-4.3826914,1.6005489,3.6515694,1.1180675,-5.1829658,0.0169169157633162,1364863.4,31320.25582494498,2.982847561936941,0.7018419443504798
Z104494082,Z104494082,COc1ccc(Br)cc1S(=O)(=O)Cl,-3.4647832,0.48918995,3.6512902,0.81685066,-3.7093782,0.0161833111247164,1365881.9,12480.000544471142,1.9392252703708177,0.7837116064707852
Z2238930991,Z2238930991,CNCCc1ccccn1.Cl.Cl,-6.1674805,2.8869705,3.650053,1.2092688,-7.6109657,0.0072591565527424,1378271.75,15389.22753706306,2.203139080018259,0.8187703420978922
Z235342977,Z235342977,CC(C)(C)OC(=O)NCC#Cc1cccs1,-3.181891,0.716927,3.648454,0.93283844,-3.5403545,0.026468181654482,1351602.9,20274.743675075155,2.6030369368867934,0.762453701115828
Z1176312998,Z1176312998,CNS(=O)(=O)CCCN1CCCOCC1,-4.5123377,1.0563773,3.6481042,0.43704477,-5.0405264,0.0084825512298771,1376573.25,13770.6557573523,2.2950671847379827,0.7085529091629899
Z1269219817,Z1269219817,CCOc1cc(Cl)c(OCC)cc1Cl,-3.0313826,0.8400714,3.647657,0.7397338,-3.4514182,0.0391629632297331,1333978.1,45610.47050393144,1.7591720836678455,0.7898264143869863
